time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
2,2,0,780,13,1.256718687e-12,7.540312125e-11,9.802405762e-10,-262144,262144,1.292785009e+11,1.296393994e+11,813415488,37190.8125,2.597313413e+11
2,3,0,840,14,1.256718687e-12,7.540312125e-11,1.055643697e-09,-262144,262144,1.292786811e+11,1.29639383e+11,1049371904,38384.35938,2.599674675e+11
2,4,0,900,15,1.256718687e-12,7.540312125e-11,1.131046819e-09,-262144,262144,1.292789842e+11,1.296393339e+11,1349214336,39293.57422,2.602675732e+11
2,5,0,960,16,1.256718687e-12,7.540312125e-11,1.20644994e-09,-262144,262144,1.292785254e+11,1.296393011e+11,1695428608,40289.55469,2.60613292e+11
2,6,0,1020,17,1.256718687e-12,7.540312125e-11,1.281853061e-09,-262144,262144,1.292774932e+11,1.296392847e+11,2097439616,41265.65625,2.610142577e+11
2,7,0,1080,18,1.256718687e-12,7.540312125e-11,1.357256182e-09,-262144,262144,1.292743885e+11,1.296392929e+11,2571251712,42168.54688,2.6148497e+11
2,8,0,1140,19,1.256718687e-12,7.540312125e-11,1.432659304e-09,-262144,262144,1.292630835e+11,1.296393093e+11,3136207872,43520.74219,2.620386509e+11
2,9,0,1200,20,1.256718687e-12,7.540312125e-11,1.508062425e-09,-262144,262144,1.292292424e+11,1.296395305e+11,3773446144,44230.38672,2.626422702e+11
3,0,0,1260,21,1.256718687e-12,7.540312125e-11,1.583465546e-09,-262144,262144,1.291444797e+11,1.296395715e+11,4476374016,44598.67188,2.632604713e+11
3,1,0,1320,22,1.256718687e-12,7.540312125e-11,1.658868667e-09,-262144,262144,1.2898159e+11,1.296398418e+11,5252957696,45026.12109,2.638744453e+11
3,2,0,1380,23,1.256718687e-12,7.540312125e-11,1.734271789e-09,-262144,262144,1.287323894e+11,1.296404152e+11,6106476032,45305.74609,2.644793098e+11
3,3,0,1440,24,1.256718687e-12,7.540312125e-11,1.80967491e-09,-262144,262144,1.284065362e+11,1.296407511e+11,7010638848,46237.67188,2.650579599e+11
3,4,0,1500,25,1.256718687e-12,7.540312125e-11,1.885078031e-09,-262144,262144,1.28006955e+11,1.296410542e+11,7984435200,46914.13672,2.656324813e+11
3,5,0,1560,26,1.256718687e-12,7.540312125e-11,1.960481152e-09,-262144,262144,1.275455324e+11,1.296411116e+11,9015735296,48099.62891,2.662024315e+11
3,6,0,1620,27,1.256718687e-12,7.540312125e-11,2.035884274e-09,-262144,262144,1.270322954e+11,1.29641726e+11,1.012241715e+10,49089.21875,2.667964826e+11
3,7,0,1680,28,1.256718687e-12,7.540312125e-11,2.111287395e-09,-262144,262144,1.26476247e+11,1.296416276e+11,1.134248755e+10,49876.96094,2.674604114e+11
3,8,0,1740,29,1.256718687e-12,7.540312125e-11,2.186690516e-09,-262144,262144,1.258884547e+11,1.296421847e+11,1.25927424e+10,50407.49219,2.681234227e+11
3,9,0,1800,30,1.256718687e-12,7.540312125e-11,2.262093637e-09,-262144,262144,1.252766925e+11,1.296427745e+11,1.383548723e+10,51207.3125,2.687550095e+11
4,0,0,1860,31,1.256718687e-12,7.540312125e-11,2.337496759e-09,-262144,262144,1.246535844e+11,1.29643946e+11,1.51588055e+10,52374.76172,2.694563922e+11
4,1,0,1920,32,1.256718687e-12,7.540312125e-11,2.41289988e-09,-262144,262144,1.240243159e+11,1.296440607e+11,1.646298726e+10,53619.07422,2.70131413e+11
4,2,0,1980,33,1.256718687e-12,7.540312125e-11,2.488303001e-09,-262144,262144,1.233891738e+11,1.29644929e+11,1.77304576e+10,54910.21094,2.707646218e+11
4,3,0,2040,34,1.256718687e-12,7.540312125e-11,2.563706122e-09,-262144,262144,1.227557192e+11,1.296451502e+11,1.908246323e+10,56117.28125,2.714833715e+11
4,4,0,2100,35,1.256718687e-12,7.540312125e-11,2.639109244e-09,-262144,262144,1.221219287e+11,1.296469033e+11,2.047139635e+10,57741.12109,2.722402796e+11
4,5,0,2160,36,1.256718687e-12,7.540312125e-11,2.714512365e-09,-262144,262144,1.21504555e+11,1.29648427e+11,2.179454976e+10,60096.08984,2.729475932e+11
4,6,0,2220,37,1.256718687e-12,7.540312125e-11,2.789915486e-09,-262144,262144,1.208997724e+11,1.296495247e+11,2.31000576e+10,61814.45312,2.736494182e+11
4,7,0,2280,38,1.256718687e-12,7.540312125e-11,2.865318607e-09,-262144,262144,1.203153224e+11,1.296506388e+11,2.439540941e+10,64146.75391,2.743614505e+11
4,8,0,2340,39,1.256718687e-12,7.540312125e-11,2.940721729e-09,-262144,262144,1.197560955e+11,1.296520233e+11,2.56184791e+10,66692.375,2.750266737e+11
4,9,0,2400,40,1.256718687e-12,7.540312125e-11,3.01612485e-09,-262144,262144,1.192248689e+11,1.296533586e+11,2.676729037e+10,69569.59375,2.756455956e+11
5,0,0,2460,41,1.256718687e-12,7.540312125e-11,3.091527971e-09,-262144,262144,1.187262628e+11,1.296547594e+11,2.79783895e+10,72795.5625,2.763594793e+11
5,1,0,2520,42,1.256718687e-12,7.540312125e-11,3.166931092e-09,-262144,262144,1.182618829e+11,1.296561275e+11,2.909325926e+10,76286.89062,2.770113331e+11
5,2,0,2580,43,1.256718687e-12,7.540312125e-11,3.242334214e-09,-262144,262144,1.17835776e+11,1.296575037e+11,3.018996326e+10,80314.29688,2.776833065e+11
5,3,0,2640,44,1.256718687e-12,7.540312125e-11,3.317737335e-09,-262144,262144,1.174466232e+11,1.296591913e+11,3.12715223e+10,84378.63281,2.78377431e+11
5,4,0,2700,45,1.256718687e-12,7.540312125e-11,3.393140456e-09,-262144,262144,1.170969887e+11,1.296606249e+11,3.223957094e+10,88660.70312,2.789972705e+11
5,5,0,2760,46,1.256718687e-12,7.540312125e-11,3.468543577e-09,-262144,262144,1.167927624e+11,1.296624845e+11,3.311346278e+10,93253.57031,2.7956881e+11
5,6,0,2820,47,1.256718687e-12,7.540312125e-11,3.543946699e-09,-262144,262144,1.165316014e+11,1.296645652e+11,3.396790272e+10,97993.17969,2.801641718e+11
5,7,0,2880,48,1.256718687e-12,7.540312125e-11,3.61934982e-09,-262144,262144,1.163156931e+11,1.296656794e+11,3.471282176e+10,102747.2734,2.806942925e+11
5,8,0,2940,49,1.256718687e-12,7.540312125e-11,3.694752941e-09,-262144,262144,1.161462579e+11,1.296677847e+11,3.543027302e+10,107370.5,2.812444017e+11
5,9,0,3000,50,1.256718687e-12,7.540312125e-11,3.770156062e-09,-262144,262144,1.160303247e+11,1.296693985e+11,3.606811853e+10,111768.0781,2.817679688e+11
6,0,0,3060,51,1.256718687e-12,7.540312125e-11,3.845559184e-09,-262144,262144,1.159635272e+11,1.296700293e+11,3.661364838e+10,116423.875,2.822472991e+11
6,1,0,3120,52,1.256718687e-12,7.540312125e-11,3.920962305e-09,-262144,262144,1.159487242e+11,1.296716431e+11,3.70540585e+10,120240.1484,2.82674561e+11
6,2,0,3180,53,1.256718687e-12,7.540312125e-11,3.996365426e-09,-262144,262144,1.159828029e+11,1.296731177e+11,3.745291059e+10,123853.2812,2.831089664e+11
6,3,0,3240,54,1.256718687e-12,7.540312125e-11,4.071768547e-09,-262144,262144,1.160721285e+11,1.2967501e+11,3.781983846e+10,127101.8984,2.835670958e+11
6,4,0,3300,55,1.256718687e-12,7.540312125e-11,4.147171669e-09,-262144,262144,1.162083779e+11,1.296774595e+11,3.80370944e+10,129321.1328,2.839230546e+11
6,5,0,3360,56,1.256718687e-12,7.540312125e-11,4.22257479e-09,-262144,262144,1.163903222e+11,1.296803185e+11,3.815480525e+10,131316.8125,2.842255688e+11
6,6,0,3420,57,1.256718687e-12,7.540312125e-11,4.297977911e-09,-262144,262144,1.166143242e+11,1.296822436e+11,3.824155853e+10,132542.5781,2.845382738e+11
6,7,0,3480,58,1.256718687e-12,7.540312125e-11,4.373381032e-09,-262144,262144,1.168730522e+11,1.296845701e+11,3.824065741e+10,134747.875,2.847984189e+11
6,8,0,3540,59,1.256718687e-12,7.540312125e-11,4.448784154e-09,-262144,262144,1.171555123e+11,1.29686569e+11,3.820698419e+10,137086.5,2.850491924e+11
6,9,0,3600,60,1.256718687e-12,7.540312125e-11,4.524187275e-09,-262144,262144,1.174498181e+11,1.296888709e+11,3.820663603e+10,140023.7344,2.853454479e+11
7,0,0,3660,61,1.256718687e-12,7.540312125e-11,4.599590396e-09,-262144,262144,1.177517097e+11,1.296916398e+11,3.810674278e+10,143129.9375,2.855502479e+11
7,1,0,3720,62,1.256718687e-12,7.540312125e-11,4.674993517e-09,-262144,262144,1.180673638e+11,1.29694335e+11,3.793549722e+10,146888.5312,2.856973435e+11
7,2,0,3780,63,1.256718687e-12,7.540312125e-11,4.750396639e-09,-262144,262144,1.183894323e+11,1.296959406e+11,3.777854259e+10,150427.2188,2.858640671e+11
7,3,0,3840,64,1.256718687e-12,7.540312125e-11,4.82579976e-09,-262144,262144,1.187204301e+11,1.296982589e+11,3.753340109e+10,153621.6562,2.859522458e+11
7,4,0,3900,65,1.256718687e-12,7.540312125e-11,4.901202881e-09,-262144,262144,1.19054975e+11,1.297008968e+11,3.729399398e+10,155796.625,2.860500255e+11
7,5,0,3960,66,1.256718687e-12,7.540312125e-11,4.976606002e-09,-262144,262144,1.193858171e+11,1.297031414e+11,3.70752471e+10,156385.4062,2.861643858e+11
7,6,0,4020,67,1.256718687e-12,7.540312125e-11,5.052009124e-09,-262144,262144,1.197108756e+11,1.297055908e+11,3.678903501e+10,156175.5312,2.862056735e+11
7,7,0,4080,68,1.256718687e-12,7.540312125e-11,5.127412245e-09,-262144,262144,1.20033067e+11,1.297081795e+11,3.657080013e+10,154961.0625,2.863122022e+11
7,8,0,4140,69,1.256718687e-12,7.540312125e-11,5.202815366e-09,-262144,262144,1.203507036e+11,1.297106289e+11,3.635720192e+10,152211.7969,2.864186655e+11
7,9,0,4200,70,1.256718687e-12,7.540312125e-11,5.278218487e-09,-262144,262144,1.206637937e+11,1.297127834e+11,3.615346278e+10,148546.5156,2.865302077e+11
8,0,0,4260,71,1.256718687e-12,7.540312125e-11,5.353621609e-09,-262144,262144,1.20972673e+11,1.297150607e+11,3.596417843e+10,144427.7344,2.866520392e+11
8,1,0,4320,72,1.256718687e-12,7.540312125e-11,5.42902473e-09,-262144,262144,1.212768092e+11,1.297175921e+11,3.577085542e+10,140094.0469,2.867653837e+11
8,2,0,4380,73,1.256718687e-12,7.540312125e-11,5.504427851e-09,-262144,262144,1.21577218e+11,1.29719722e+11,3.558375834e+10,135912.2969,2.868808253e+11
8,3,0,4440,74,1.256718687e-12,7.540312125e-11,5.579830972e-09,-262144,262144,1.218674852e+11,1.297220731e+11,3.543813325e+10,131487.7031,2.870278226e+11
8,4,0,4500,75,1.256718687e-12,7.540312125e-11,5.655234094e-09,-262144,262144,1.221477335e+11,1.29724375e+11,3.530042573e+10,126673.2266,2.871726572e+11
8,5,0,4560,76,1.256718687e-12,7.540312125e-11,5.730637215e-09,-262144,262144,1.224169636e+11,1.297273324e+11,3.516110029e+10,122768.9609,2.873054986e+11
8,6,0,4620,77,1.256718687e-12,7.540312125e-11,5.806040336e-09,-262144,262144,1.226749051e+11,1.297297981e+11,3.506205491e+10,118521.2344,2.87466881e+11
8,7,0,4680,78,1.256718687e-12,7.540312125e-11,5.881443457e-09,-262144,262144,1.229151601e+11,1.29731625e+11,3.503183872e+10,114687.2188,2.876787261e+11
8,8,0,4740,79,1.256718687e-12,7.540312125e-11,5.956846579e-09,-262144,262144,1.231451832e+11,1.29733886e+11,3.497531802e+10,111067.7344,2.878544937e+11
8,9,0,4800,80,1.256718687e-12,7.540312125e-11,6.0322497e-09,-262144,262144,1.233606738e+11,1.297365074e+11,3.501202637e+10,107884.9141,2.881092977e+11
9,0,0,4860,81,1.256718687e-12,7.540312125e-11,6.107652821e-09,-262144,262144,1.235644908e+11,1.297392026e+11,3.505257677e+10,104268.2891,2.883563684e+11
9,1,0,4920,82,1.256718687e-12,7.540312125e-11,6.183055942e-09,-262144,262144,1.237543485e+11,1.297416438e+11,3.513013453e+10,101125.6875,2.886262456e+11
9,2,0,4980,83,1.256718687e-12,7.540312125e-11,6.258459063e-09,-262144,262144,1.239305748e+11,1.297445192e+11,3.524166451e+10,97561.77344,2.88916865e+11
9,3,0,5040,84,1.256718687e-12,7.540312125e-11,6.333862185e-09,-262144,262144,1.240932598e+11,1.297476157e+11,3.534528102e+10,94555.26562,2.891862508e+11
9,4,0,5100,85,1.256718687e-12,7.540312125e-11,6.409265306e-09,-262144,262144,1.242406257e+11,1.297502208e+11,3.553267302e+10,91786.88281,2.895235973e+11
9,5,0,5160,86,1.256718687e-12,7.540312125e-11,6.484668427e-09,-262144,262144,1.243709358e+11,1.297525064e+11,3.576997888e+10,89070.70312,2.898935153e+11
9,6,0,5220,87,1.256718687e-12,7.540312125e-11,6.560071548e-09,-262144,262144,1.244849603e+11,1.297551524e+11,3.596886426e+10,86312.57031,2.902090711e+11
9,7,0,5280,88,1.256718687e-12,7.540312125e-11,6.63547467e-09,-262144,262144,1.245812408e+11,1.297569219e+11,3.620817715e+10,83585.95312,2.905464177e+11
9,8,0,5340,89,1.256718687e-12,7.540312125e-11,6.710877791e-09,-262144,262144,1.24658434e+11,1.297597563e+11,3.649818624e+10,80133.26562,2.909164667e+11
9,9,0,5400,90,1.256718687e-12,7.540312125e-11,6.786280912e-09,-262144,262144,1.247167119e+11,1.297618944e+11,3.681305805e+10,76604.9375,2.912917586e+11
10,0,0,5460,91,1.256718687e-12,7.540312125e-11,6.861684033e-09,-262144,262144,1.247540593e+11,1.297645568e+11,3.715058893e+10,72987.28125,2.916692787e+11
10,1,0,5520,92,1.256718687e-12,7.540312125e-11,6.937087155e-09,-262144,262144,1.247719752e+11,1.29767252e+11,3.748184064e+10,70077.38281,2.920211415e+11
10,2,0,5580,93,1.256718687e-12,7.540312125e-11,7.012490276e-09,-262144,262144,1.247675515e+11,1.297702912e+11,3.786838426e+10,67852.63281,2.924062966e+11
10,3,0,5640,94,1.256718687e-12,7.540312125e-11,7.087893397e-09,-262144,262144,1.247437128e+11,1.297725932e+11,3.825952768e+10,66074.94531,2.927758868e+11
10,4,0,5700,95,1.256718687e-12,7.540312125e-11,7.163296518e-09,-262144,262144,1.24701311e+11,1.29775575e+11,3.865185075e+10,65435.37891,2.931287982e+11
10,5,0,5760,96,1.256718687e-12,7.540312125e-11,7.23869964e-09,-262144,262144,1.246475469e+11,1.297780982e+11,3.908094362e+10,65813.45312,2.93506646e+11
10,6,0,5820,97,1.256718687e-12,7.540312125e-11,7.314102761e-09,-262144,262144,1.245788078e+11,1.29780351e+11,3.953460019e+10,67324.13281,2.938938327e+11
10,7,0,5880,98,1.256718687e-12,7.540312125e-11,7.389505882e-09,-262144,262144,1.245019341e+11,1.297834148e+11,3.997701325e+10,69767.92969,2.942624399e+11
10,8,0,5940,99,1.256718687e-12,7.540312125e-11,7.464909003e-09,-262144,262144,1.244226847e+11,1.297856594e+11,4.044691456e+10,73371.21094,2.946553283e+11
10,9,0,6000,100,1.256718687e-12,7.540312125e-11,7.540312125e-09,-262144,262144,1.24336128e+11,1.297884283e+11,4.092910387e+10,77343.90625,2.950537544e+11
11,0,0,6060,101,1.256718687e-12,7.540312125e-11,7.615715246e-09,-262144,262144,1.242462863e+11,1.297915331e+11,4.141774848e+10,82108.03125,2.954556539e+11
11,1,0,6120,102,1.256718687e-12,7.540312125e-11,7.691118367e-09,-262144,262144,1.241555026e+11,1.29794433e+11,4.183607296e+10,87277.22656,2.957860864e+11
11,2,0,6180,103,1.256718687e-12,7.540312125e-11,7.766521488e-09,-262144,262144,1.240665129e+11,1.297973248e+11,4.223000576e+10,92895.375,2.960939418e+11
11,3,0,6240,104,1.256718687e-12,7.540312125e-11,7.84192461e-09,-262144,262144,1.239816356e+11,1.297999708e+11,4.261835162e+10,98049.60938,2.964000604e+11
11,4,0,6300,105,1.256718687e-12,7.540312125e-11,7.917327731e-09,-262144,262144,1.238985523e+11,1.298029199e+11,4.306683904e+10,103190.9375,2.967684055e+11
11,5,0,6360,106,1.256718687e-12,7.540312125e-11,7.992730852e-09,-262144,262144,1.238226452e+11,1.298053284e+11,4.343419699e+10,108131.8047,2.970622689e+11
11,6,0,6420,107,1.256718687e-12,7.540312125e-11,8.068133973e-09,-262144,262144,1.237484995e+11,1.298086953e+11,4.377083904e+10,112165.2344,2.973281485e+11
11,7,0,6480,108,1.256718687e-12,7.540312125e-11,8.143537095e-09,-262144,262144,1.236816609e+11,1.298122506e+11,4.41080873e+10,116558.125,2.976021217e+11
11,8,0,6540,109,1.256718687e-12,7.540312125e-11,8.218940216e-09,-262144,262144,1.236095877e+11,1.298156585e+11,4.446685184e+10,120785.8203,2.978922168e+11
11,9,0,6600,110,1.256718687e-12,7.540312125e-11,8.294343337e-09,-262144,262144,1.235362529e+11,1.298178867e+11,4.476084224e+10,124537.3125,2.981151048e+11
12,0,0,6660,111,1.256718687e-12,7.540312125e-11,8.369746458e-09,-262144,262144,1.234527109e+11,1.298210243e+11,4.506578125e+10,128412.9766,2.983396311e+11
12,1,0,6720,112,1.256718687e-12,7.540312125e-11,8.44514958e-09,-262144,262144,1.2335394e+11,1.298245059e+11,4.544364544e+10,131531.2969,2.986222223e+11
12,2,0,6780,113,1.256718687e-12,7.540312125e-11,8.520552701e-09,-262144,262144,1.232403907e+11,1.29828692e+11,4.579935027e+10,134572.6562,2.988685722e+11
12,3,0,6840,114,1.256718687e-12,7.540312125e-11,8.595955822e-09,-262144,262144,1.231113421e+11,1.298321736e+11,4.622877491e+10,135797.2344,2.991724298e+11
12,4,0,6900,115,1.256718687e-12,7.540312125e-11,8.671358943e-09,-262144,262144,1.229677036e+11,1.298352783e+11,4.66315223e+10,137166.375,2.994346394e+11
12,5,0,6960,116,1.256718687e-12,7.540312125e-11,8.746762065e-09,-262144,262144,1.22809598e+11,1.298390876e+11,4.711102464e+10,137615.0156,2.997598618e+11
12,6,0,7020,117,1.256718687e-12,7.540312125e-11,8.822165186e-09,-262144,262144,1.226364764e+11,1.298429624e+11,4.757494989e+10,137402.1094,3.000545444e+11
12,7,0,7080,118,1.256718687e-12,7.540312125e-11,8.897568307e-09,-262144,262144,1.224506573e+11,1.298470502e+11,4.799925453e+10,136803.8594,3.002970931e+11
12,8,0,7140,119,1.256718687e-12,7.540312125e-11,8.972971428e-09,-262144,262144,1.222544753e+11,1.298508431e+11,4.850501222e+10,135802.8281,3.006104863e+11
12,9,0,7200,120,1.256718687e-12,7.540312125e-11,9.04837455e-09,-262144,262144,1.22048553e+11,1.298548736e+11,4.902848922e+10,134092.4375,3.009320387e+11
13,0,0,7260,121,1.256718687e-12,7.540312125e-11,9.123777671e-09,-262144,262144,1.218360771e+11,1.298590597e+11,4.964369613e+10,132667.6094,3.013389517e+11
13,1,0,7320,122,1.256718687e-12,7.540312125e-11,9.199180792e-09,-262144,262144,1.216174408e+11,1.298630246e+11,5.023431475e+10,130886.4297,3.017149317e+11
13,2,0,7380,123,1.256718687e-12,7.540312125e-11,9.274583913e-09,-262143,262144,1.213908419e+11,1.298675466e+11,5.091800678e+10,129370.875,3.021765345e+11
13,3,0,7440,124,1.256718687e-12,7.540312125e-11,9.349987035e-09,-262143,262144,1.211611709e+11,1.298716754e+11,5.15654656e+10,127885.7969,3.025984553e+11
13,4,0,7500,125,1.256718687e-12,7.540312125e-11,9.425390156e-09,-262142,262144,1.209245368e+11,1.29875927e+11,5.223105741e+10,126214.1562,3.030316483e+11
13,5,0,7560,126,1.256718687e-12,7.540312125e-11,9.500793277e-09,-262142,262144,1.206859039e+11,1.298805146e+11,5.290840064e+10,123744.6328,3.034749338e+11
13,6,0,7620,127,1.256718687e-12,7.540312125e-11,9.576196398e-09,-262142,262144,1.204427899e+11,1.298848645e+11,5.363141018e+10,121786.3125,3.039591793e+11
13,7,0,7680,128,1.256718687e-12,7.540312125e-11,9.65159952e-09,-262142,262144,1.201911316e+11,1.298898125e+11,5.439080858e+10,120047.8516,3.044718674e+11
13,8,0,7740,129,1.256718687e-12,7.540312125e-11,9.727002641e-09,-262142,262144,1.199367045e+11,1.298941624e+11,5.516285133e+10,117897.3047,3.049938289e+11
13,9,0,7800,130,1.256718687e-12,7.540312125e-11,9.802405762e-09,-262141,262144,1.196723241e+11,1.298991841e+11,5.590870016e+10,114951.1484,3.054803354e+11
14,0,0,7860,131,1.256718687e-12,7.540312125e-11,9.877808883e-09,-262139,262144,1.19399637e+11,1.299031163e+11,5.670055117e+10,112450.4844,3.060034109e+11
14,1,0,7920,132,1.256718687e-12,7.540312125e-11,9.953212005e-09,-262138,262144,1.191274906e+11,1.299076383e+11,5.743649997e+10,109836.0156,3.064717312e+11
14,2,0,7980,133,1.256718687e-12,7.540312125e-11,1.002861513e-08,-262137,262144,1.188521738e+11,1.299121029e+11,5.827238707e+10,107302.875,3.070367498e+11
14,3,0,8040,134,1.256718687e-12,7.540312125e-11,1.010401825e-08,-262136,262144,1.185793311e+11,1.299167232e+11,5.908627046e+10,104826.9688,3.075824353e+11
14,4,0,8100,135,1.256718687e-12,7.540312125e-11,1.017942137e-08,-262135,262144,1.183074304e+11,1.2992222e+11,5.990076826e+10,102710.0625,3.081305457e+11
14,5,0,8160,136,1.256718687e-12,7.540312125e-11,1.025482449e-08,-262133,262144,1.180377743e+11,1.299271025e+11,6.069131264e+10,100923.0625,3.086562755e+11
14,6,0,8220,137,1.256718687e-12,7.540312125e-11,1.033022761e-08,-262132,262144,1.177777111e+11,1.299324682e+11,6.144028672e+10,98989.85156,3.091505807e+11
14,7,0,8280,138,1.256718687e-12,7.540312125e-11,1.040563073e-08,-262129,262144,1.175198515e+11,1.2993758e+11,6.223683994e+10,97542.44531,3.096943657e+11
14,8,0,8340,139,1.256718687e-12,7.540312125e-11,1.048103385e-08,-262125,262144,1.17270356e+11,1.299427246e+11,6.297547981e+10,96793.11719,3.10188671e+11
14,9,0,8400,140,1.256718687e-12,7.540312125e-11,1.055643697e-08,-262122,262144,1.170361713e+11,1.299480904e+11,6.369385677e+10,96496.22656,3.106782249e+11
15,0,0,8460,141,1.256718687e-12,7.540312125e-11,1.06318401e-08,-262120,262144,1.168213361e+11,1.299536036e+11,6.438656e+10,96387.63281,3.111615857e+11
15,1,0,8520,142,1.256718687e-12,7.540312125e-11,1.070724322e-08,-262118,262144,1.166225736e+11,1.299602227e+11,6.504446362e+10,97140.66406,3.1162735e+11
15,2,0,8580,143,1.256718687e-12,7.540312125e-11,1.078264634e-08,-262117,262144,1.164432753e+11,1.29965269e+11,6.571040768e+10,98021.04688,3.121190666e+11
15,3,0,8640,144,1.256718687e-12,7.540312125e-11,1.085804946e-08,-262116,262144,1.16280959e+11,1.299702415e+11,6.62858752e+10,99873.05469,3.125371535e+11
15,4,0,8700,145,1.256718687e-12,7.540312125e-11,1.093345258e-08,-262111,262144,1.161374351e+11,1.299754516e+11,6.684348416e+10,102350.625,3.129564529e+11
15,5,0,8760,146,1.256718687e-12,7.540312125e-11,1.10088557e-08,-262104,262144,1.160105247e+11,1.299808092e+11,6.734079181e+10,105799.8828,3.133322363e+11
15,6,0,8820,147,1.256718687e-12,7.540312125e-11,1.108425882e-08,-262103,262144,1.159306281e+11,1.299864207e+11,6.781483008e+10,109480.9453,3.137320059e+11
15,7,0,8880,148,1.256718687e-12,7.540312125e-11,1.115966194e-08,-262098,262144,1.158740214e+11,1.299914097e+11,6.820004659e+10,113811.2578,3.140655841e+11
15,8,0,8940,149,1.256718687e-12,7.540312125e-11,1.123506507e-08,-262093,262144,1.158540083e+11,1.299964232e+11,6.847537152e+10,118811.3516,3.143259259e+11
15,9,0,9000,150,1.256718687e-12,7.540312125e-11,1.131046819e-08,-262089,262144,1.158742917e+11,1.300025917e+11,6.865381376e+10,123418.0547,3.145308242e+11
16,0,0,9060,151,1.256718687e-12,7.540312125e-11,1.138587131e-08,-262086,262144,1.159350026e+11,1.30008703e+11,6.881279181e+10,127725.8828,3.147566285e+11
16,1,0,9120,152,1.256718687e-12,7.540312125e-11,1.146127443e-08,-262072,262144,1.160027177e+11,1.300136018e+11,6.892167168e+10,132095.7969,3.149380977e+11
16,2,0,9180,153,1.256718687e-12,7.540312125e-11,1.153667755e-08,-262065,262144,1.161328968e+11,1.300187628e+11,6.899581747e+10,135755,3.151476163e+11
16,3,0,9240,154,1.256718687e-12,7.540312125e-11,1.161208067e-08,-262058,262144,1.163011523e+11,1.300246118e+11,6.89545216e+10,139075.0156,3.15280425e+11
16,4,0,9300,155,1.256718687e-12,7.540312125e-11,1.168748379e-08,-262053,262144,1.165152584e+11,1.300303135e+11,6.881499546e+10,141686.625,3.153607066e+11
16,5,0,9360,156,1.256718687e-12,7.540312125e-11,1.176288691e-08,-262044,262144,1.167533588e+11,1.300365312e+11,6.870505472e+10,143458.5312,3.154950881e+11
16,6,0,9420,157,1.256718687e-12,7.540312125e-11,1.183829004e-08,-262039,262144,1.170355896e+11,1.30042282e+11,6.845632102e+10,143658.2812,3.155343442e+11
16,7,0,9480,158,1.256718687e-12,7.540312125e-11,1.191369316e-08,-262031,262144,1.173396849e+11,1.300489175e+11,6.819982541e+10,142883.6094,3.155885752e+11
16,8,0,9540,159,1.256718687e-12,7.540312125e-11,1.198909628e-08,-262021,262144,1.176638505e+11,1.300543816e+11,6.795008819e+10,141291.25,3.156684636e+11
