time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
4,7,0,22800,380,1.2567e-13,7.5403e-12,2.8653e-09,-262144,262144,1.2909e+11,1.2965e+11,3.2341e+10,34223,2.9108e+11
4,8,0,23400,390,1.2567e-13,7.5403e-12,2.9407e-09,-262144,262144,1.2908e+11,1.2965e+11,3.5042e+10,34267,2.9377e+11
4,9,0,24000,400,1.2567e-13,7.5403e-12,3.0161e-09,-262144,262144,1.2907e+11,1.2965e+11,3.7916e+10,34257,2.9664e+11
5,0,0,24600,410,1.2567e-13,7.5403e-12,3.0915e-09,-262144,262144,1.2906e+11,1.2965e+11,4.0964e+10,34481,2.9967e+11
5,1,0,25200,420,1.2567e-13,7.5403e-12,3.1669e-09,-262144,262144,1.2905e+11,1.2965e+11,4.4196e+10,34602,3.029e+11
5,2,0,25800,430,1.2567e-13,7.5403e-12,3.2423e-09,-262144,262144,1.2904e+11,1.2965e+11,4.7522e+10,34580,3.0621e+11
5,3,0,26400,440,1.2567e-13,7.5403e-12,3.3177e-09,-262144,262144,1.2903e+11,1.2965e+11,5.1064e+10,34204,3.0975e+11
5,4,0,27000,450,1.2567e-13,7.5403e-12,3.3931e-09,-262144,262144,1.2902e+11,1.2965e+11,5.4738e+10,34117,3.1341e+11
5,5,0,27600,460,1.2567e-13,7.5403e-12,3.4685e-09,-262144,262144,1.2901e+11,1.2965e+11,5.855e+10,34082,3.1721e+11
5,6,0,28200,470,1.2567e-13,7.5403e-12,3.5439e-09,-262144,262144,1.29e+11,1.2965e+11,6.2608e+10,34158,3.2126e+11
5,7,0,28800,480,1.2567e-13,7.5403e-12,3.6193e-09,-262144,262144,1.2899e+11,1.2965e+11,6.6709e+10,34118,3.2535e+11
5,8,0,29400,490,1.2567e-13,7.5403e-12,3.6948e-09,-262144,262144,1.2898e+11,1.2965e+11,7.1065e+10,34448,3.297e+11
5,9,0,30000,500,1.2567e-13,7.5403e-12,3.7702e-09,-262144,262144,1.2897e+11,1.2965e+11,7.5546e+10,34632,3.3417e+11
6,0,0,30600,510,1.2567e-13,7.5403e-12,3.8456e-09,-262144,262144,1.2896e+11,1.2965e+11,8.0193e+10,34569,3.388e+11
6,1,0,31200,520,1.2567e-13,7.5403e-12,3.921e-09,-262144,262144,1.2895e+11,1.2965e+11,8.4979e+10,34537,3.4358e+11
6,2,0,31800,530,1.2567e-13,7.5403e-12,3.9964e-09,-262144,262144,1.2894e+11,1.2965e+11,8.9946e+10,34605,3.4854e+11
6,3,0,32400,540,1.2567e-13,7.5403e-12,4.0718e-09,-262144,262144,1.2893e+11,1.2965e+11,9.5047e+10,34643,3.5363e+11
6,4,0,33000,550,1.2567e-13,7.5403e-12,4.1472e-09,-262144,262144,1.2892e+11,1.2965e+11,1.004e+11,34644,3.5897e+11
6,5,0,33600,560,1.2567e-13,7.5403e-12,4.2226e-09,-262144,262144,1.2891e+11,1.2965e+11,1.0579e+11,34489,3.6435e+11
6,6,0,34200,570,1.2567e-13,7.5403e-12,4.298e-09,-262144,262144,1.289e+11,1.2965e+11,1.1131e+11,34382,3.6987e+11
6,7,0,34800,580,1.2567e-13,7.5403e-12,4.3734e-09,-262144,262144,1.2889e+11,1.2965e+11,1.1719e+11,34517,3.7573e+11
6,8,0,35400,590,1.2567e-13,7.5403e-12,4.4488e-09,-262144,262144,1.2888e+11,1.2965e+11,1.2309e+11,34427,3.8162e+11
6,9,0,36000,600,1.2567e-13,7.5403e-12,4.5242e-09,-262144,262144,1.2887e+11,1.2965e+11,1.2928e+11,34401,3.878e+11
7,0,0,36600,610,1.2567e-13,7.5403e-12,4.5996e-09,-262144,262144,1.2886e+11,1.2965e+11,1.3558e+11,34358,3.9409e+11
7,1,0,37200,620,1.2567e-13,7.5403e-12,4.675e-09,-262144,262144,1.2885e+11,1.2965e+11,1.4198e+11,34508,4.0048e+11
7,2,0,37800,630,1.2567e-13,7.5403e-12,4.7504e-09,-262144,262144,1.2883e+11,1.2965e+11,1.4853e+11,34294,4.0701e+11
7,3,0,38400,640,1.2567e-13,7.5403e-12,4.8258e-09,-262144,262144,1.2882e+11,1.2965e+11,1.5519e+11,34151,4.1367e+11
7,4,0,39000,650,1.2567e-13,7.5403e-12,4.9012e-09,-262144,262144,1.2881e+11,1.2965e+11,1.6209e+11,34053,4.2056e+11
7,5,0,39600,660,1.2567e-13,7.5403e-12,4.9766e-09,-262144,262144,1.288e+11,1.2965e+11,1.692e+11,33916,4.2765e+11
7,6,0,40200,670,1.2567e-13,7.5403e-12,5.052e-09,-262144,262144,1.2879e+11,1.2965e+11,1.7648e+11,34023,4.3492e+11
7,7,0,40800,680,1.2567e-13,7.5403e-12,5.1274e-09,-262144,262144,1.2878e+11,1.2965e+11,1.8392e+11,34031,4.4235e+11
7,8,0,41400,690,1.2567e-13,7.5403e-12,5.2028e-09,-262144,262144,1.2877e+11,1.2965e+11,1.9157e+11,34022,4.4999e+11
7,9,0,42000,700,1.2567e-13,7.5403e-12,5.2782e-09,-262144,262144,1.2876e+11,1.2965e+11,1.9939e+11,33892,4.578e+11
8,0,0,42600,710,1.2567e-13,7.5403e-12,5.3536e-09,-262144,262144,1.2875e+11,1.2965e+11,2.0734e+11,33682,4.6573e+11
8,1,0,43200,720,1.2567e-13,7.5403e-12,5.429e-09,-262144,262144,1.2874e+11,1.2965e+11,2.1553e+11,33744,4.7392e+11
8,2,0,43800,730,1.2567e-13,7.5403e-12,5.5044e-09,-262144,262144,1.2873e+11,1.2965e+11,2.2377e+11,33727,4.8215e+11
8,3,0,44400,740,1.2567e-13,7.5403e-12,5.5798e-09,-262144,262144,1.2871e+11,1.2965e+11,2.3214e+11,33611,4.9051e+11
8,4,0,45000,750,1.2567e-13,7.5403e-12,5.6552e-09,-262144,262144,1.287e+11,1.2965e+11,2.4061e+11,33416,4.9897e+11
8,5,0,45600,760,1.2567e-13,7.5403e-12,5.7306e-09,-262144,262144,1.2869e+11,1.2965e+11,2.4914e+11,33468,5.0748e+11
8,6,0,46200,770,1.2567e-13,7.5403e-12,5.806e-09,-262144,262144,1.2868e+11,1.2965e+11,2.5799e+11,33380,5.1633e+11
8,7,0,46800,780,1.2567e-13,7.5403e-12,5.8814e-09,-262144,262144,1.2867e+11,1.2965e+11,2.6698e+11,33599,5.253e+11
8,8,0,47400,790,1.2567e-13,7.5403e-12,5.9568e-09,-262144,262144,1.2866e+11,1.2965e+11,2.7608e+11,33539,5.344e+11
8,9,0,48000,800,1.2567e-13,7.5403e-12,6.0322e-09,-262144,262144,1.2865e+11,1.2965e+11,2.8529e+11,33379,5.436e+11
9,0,0,48600,810,1.2567e-13,7.5403e-12,6.1077e-09,-262144,262144,1.2864e+11,1.2965e+11,2.9458e+11,33310,5.5287e+11
9,1,0,49200,820,1.2567e-13,7.5403e-12,6.1831e-09,-262144,262144,1.2862e+11,1.2965e+11,3.0412e+11,33307,5.624e+11
9,2,0,49800,830,1.2567e-13,7.5403e-12,6.2585e-09,-262144,262144,1.2861e+11,1.2965e+11,3.1382e+11,33255,5.7209e+11
9,3,0,50400,840,1.2567e-13,7.5403e-12,6.3339e-09,-262144,262144,1.286e+11,1.2965e+11,3.236e+11,33164,5.8186e+11
9,4,0,51000,850,1.2567e-13,7.5403e-12,6.4093e-09,-262144,262144,1.2859e+11,1.2965e+11,3.3357e+11,33018,5.9182e+11
9,5,0,51600,860,1.2567e-13,7.5403e-12,6.4847e-09,-262144,262144,1.2858e+11,1.2965e+11,3.4339e+11,32799,6.0162e+11
9,6,0,52200,870,1.2567e-13,7.5403e-12,6.5601e-09,-262144,262144,1.2857e+11,1.2965e+11,3.5349e+11,32846,6.1171e+11
9,7,0,52800,880,1.2567e-13,7.5403e-12,6.6355e-09,-262144,262144,1.2856e+11,1.2965e+11,3.6368e+11,32862,6.2189e+11
9,8,0,53400,890,1.2567e-13,7.5403e-12,6.7109e-09,-262144,262144,1.2854e+11,1.2965e+11,3.7415e+11,32924,6.3235e+11
9,9,0,54000,900,1.2567e-13,7.5403e-12,6.7863e-09,-262144,262144,1.2853e+11,1.2965e+11,3.8461e+11,32969,6.4279e+11
10,0,0,54600,910,1.2567e-13,7.5403e-12,6.8617e-09,-262144,262144,1.2852e+11,1.2965e+11,3.95e+11,32998,6.5318e+11
10,1,0,55200,920,1.2567e-13,7.5403e-12,6.9371e-09,-262144,262144,1.2851e+11,1.2965e+11,4.056e+11,32894,6.6377e+11
10,2,0,55800,930,1.2567e-13,7.5403e-12,7.0125e-09,-262144,262144,1.285e+11,1.2965e+11,4.163e+11,32862,6.7445e+11
10,3,0,56400,940,1.2567e-13,7.5403e-12,7.0879e-09,-262144,262144,1.2849e+11,1.2965e+11,4.2709e+11,32824,6.8523e+11
10,4,0,57000,950,1.2567e-13,7.5403e-12,7.1633e-09,-262144,262144,1.2847e+11,1.2965e+11,4.3809e+11,32799,6.9621e+11
10,5,0,57600,960,1.2567e-13,7.5403e-12,7.2387e-09,-262144,262144,1.2846e+11,1.2965e+11,4.491e+11,32868,7.0722e+11
10,6,0,58200,970,1.2567e-13,7.5403e-12,7.3141e-09,-262144,262144,1.2845e+11,1.2966e+11,4.6028e+11,32839,7.1839e+11
10,7,0,58800,980,1.2567e-13,7.5403e-12,7.3895e-09,-262144,262144,1.2844e+11,1.2966e+11,4.7146e+11,32932,7.2955e+11
10,8,0,59400,990,1.2567e-13,7.5403e-12,7.4649e-09,-262144,262144,1.2843e+11,1.2966e+11,4.827e+11,32889,7.4078e+11
10,9,0,60000,1000,1.2567e-13,7.5403e-12,7.5403e-09,-262144,262144,1.2841e+11,1.2966e+11,4.9407e+11,32817,7.5214e+11
11,0,0,60600,1010,1.2567e-13,7.5403e-12,7.6157e-09,-262144,262144,1.284e+11,1.2966e+11,5.055e+11,32855,7.6356e+11
11,1,0,61200,1020,1.2567e-13,7.5403e-12,7.6911e-09,-262144,262144,1.2839e+11,1.2966e+11,5.1681e+11,32814,7.7486e+11
11,2,0,61800,1030,1.2567e-13,7.5403e-12,7.7665e-09,-262144,262144,1.2838e+11,1.2966e+11,5.2833e+11,32768,7.8636e+11
11,3,0,62400,1040,1.2567e-13,7.5403e-12,7.8419e-09,-262144,262144,1.2836e+11,1.2966e+11,5.3994e+11,32832,7.9796e+11
11,4,0,63000,1050,1.2567e-13,7.5403e-12,7.9173e-09,-262144,262144,1.2835e+11,1.2966e+11,5.5162e+11,32747,8.0963e+11
11,5,0,63600,1060,1.2567e-13,7.5403e-12,7.9927e-09,-262144,262144,1.2834e+11,1.2966e+11,5.6322e+11,32672,8.2122e+11
11,6,0,64200,1070,1.2567e-13,7.5403e-12,8.0681e-09,-262144,262144,1.2833e+11,1.2966e+11,5.75e+11,32838,8.3299e+11
11,7,0,64800,1080,1.2567e-13,7.5403e-12,8.1435e-09,-262144,262144,1.2832e+11,1.2966e+11,5.8684e+11,33035,8.4481e+11
11,8,0,65400,1090,1.2567e-13,7.5403e-12,8.2189e-09,-262144,262144,1.283e+11,1.2966e+11,5.9869e+11,33098,8.5665e+11
11,9,0,66000,1100,1.2567e-13,7.5403e-12,8.2943e-09,-262144,262144,1.2829e+11,1.2966e+11,6.1068e+11,33018,8.6863e+11
12,0,0,66600,1110,1.2567e-13,7.5403e-12,8.3697e-09,-262144,262144,1.2828e+11,1.2966e+11,6.225e+11,32978,8.8044e+11
12,1,0,67200,1120,1.2567e-13,7.5403e-12,8.4451e-09,-262144,262144,1.2827e+11,1.2966e+11,6.3438e+11,32989,8.9231e+11
12,2,0,67800,1130,1.2567e-13,7.5403e-12,8.5206e-09,-262144,262144,1.2826e+11,1.2966e+11,6.4643e+11,33017,9.0434e+11
12,3,0,68400,1140,1.2567e-13,7.5403e-12,8.596e-09,-262144,262144,1.2824e+11,1.2966e+11,6.5845e+11,33080,9.1635e+11
12,4,0,69000,1150,1.2567e-13,7.5403e-12,8.6714e-09,-262144,262144,1.2823e+11,1.2966e+11,6.7057e+11,33203,9.2845e+11
12,5,0,69600,1160,1.2567e-13,7.5403e-12,8.7468e-09,-262144,262144,1.2822e+11,1.2966e+11,6.8256e+11,33241,9.4044e+11
12,6,0,70200,1170,1.2567e-13,7.5403e-12,8.8222e-09,-262144,262144,1.282e+11,1.2966e+11,6.9461e+11,33252,9.5247e+11
12,7,0,70800,1180,1.2567e-13,7.5403e-12,8.8976e-09,-262144,262144,1.2819e+11,1.2966e+11,7.0682e+11,33270,9.6467e+11
12,8,0,71400,1190,1.2567e-13,7.5403e-12,8.973e-09,-262144,262144,1.2818e+11,1.2966e+11,7.1902e+11,33201,9.7686e+11
12,9,0,72000,1200,1.2567e-13,7.5403e-12,9.0484e-09,-262144,262144,1.2817e+11,1.2966e+11,7.3135e+11,33315,9.8918e+11
13,0,0,72600,1210,1.2567e-13,7.5403e-12,9.1238e-09,-262144,262144,1.2816e+11,1.2966e+11,7.4375e+11,33372,1.0016e+12
13,1,0,73200,1220,1.2567e-13,7.5403e-12,9.1992e-09,-262144,262144,1.2814e+11,1.2966e+11,7.5596e+11,33379,1.0138e+12
13,2,0,73800,1230,1.2567e-13,7.5403e-12,9.2746e-09,-262144,262144,1.2813e+11,1.2966e+11,7.6815e+11,33301,1.0259e+12
13,3,0,74400,1240,1.2567e-13,7.5403e-12,9.35e-09,-262143,262144,1.2811e+11,1.2966e+11,7.8044e+11,33216,1.0382e+12
13,4,0,75000,1250,1.2567e-13,7.5403e-12,9.4254e-09,-262142,262144,1.281e+11,1.2966e+11,7.9259e+11,33294,1.0503e+12
13,5,0,75600,1260,1.2567e-13,7.5403e-12,9.5008e-09,-262142,262144,1.2809e+11,1.2966e+11,8.0485e+11,33284,1.0626e+12
13,6,0,76200,1270,1.2567e-13,7.5403e-12,9.5762e-09,-262142,262144,1.2807e+11,1.2966e+11,8.1716e+11,33382,1.0749e+12
13,7,0,76800,1280,1.2567e-13,7.5403e-12,9.6516e-09,-262142,262144,1.2806e+11,1.2966e+11,8.2945e+11,33398,1.0872e+12
13,8,0,77400,1290,1.2567e-13,7.5403e-12,9.727e-09,-262142,262144,1.2805e+11,1.2966e+11,8.4157e+11,33429,1.0993e+12
13,9,0,78000,1300,1.2567e-13,7.5403e-12,9.8024e-09,-262141,262144,1.2803e+11,1.2966e+11,8.538e+11,33455,1.1115e+12
14,0,0,78600,1310,1.2567e-13,7.5403e-12,9.8778e-09,-262139,262144,1.2801e+11,1.2966e+11,8.6617e+11,33476,1.1238e+12
14,1,0,79200,1320,1.2567e-13,7.5403e-12,9.9532e-09,-262138,262144,1.28e+11,1.2966e+11,8.7849e+11,33514,1.1361e+12
14,2,0,79800,1330,1.2567e-13,7.5403e-12,1.0029e-08,-262137,262144,1.2798e+11,1.2966e+11,8.906e+11,33539,1.1482e+12
14,3,0,80400,1340,1.2567e-13,7.5403e-12,1.0104e-08,-262136,262144,1.2796e+11,1.2966e+11,9.0289e+11,33513,1.1605e+12
14,4,0,81000,1350,1.2567e-13,7.5403e-12,1.0179e-08,-262135,262144,1.2795e+11,1.2966e+11,9.1509e+11,33506,1.1727e+12
14,5,0,81600,1360,1.2567e-13,7.5403e-12,1.0255e-08,-262133,262144,1.2793e+11,1.2966e+11,9.2733e+11,33590,1.1849e+12
14,6,0,82200,1370,1.2567e-13,7.5403e-12,1.033e-08,-262132,262144,1.2792e+11,1.2966e+11,9.3947e+11,33614,1.197e+12
14,7,0,82800,1380,1.2567e-13,7.5403e-12,1.0406e-08,-262129,262144,1.2789e+11,1.2966e+11,9.5158e+11,33632,1.2091e+12
14,8,0,83400,1390,1.2567e-13,7.5403e-12,1.0481e-08,-262126,262144,1.2787e+11,1.2966e+11,9.6374e+11,33614,1.2213e+12
14,9,0,84000,1400,1.2567e-13,7.5403e-12,1.0556e-08,-262122,262144,1.2785e+11,1.2966e+11,9.7593e+11,33702,1.2334e+12
15,0,0,84600,1410,1.2567e-13,7.5403e-12,1.0632e-08,-262120,262144,1.2783e+11,1.2966e+11,9.8827e+11,33690,1.2458e+12
15,1,0,85200,1420,1.2567e-13,7.5403e-12,1.0707e-08,-262118,262144,1.2781e+11,1.2966e+11,1.0002e+12,33611,1.2577e+12
15,2,0,85800,1430,1.2567e-13,7.5403e-12,1.0783e-08,-262116,262144,1.2779e+11,1.2966e+11,1.0123e+12,33597,1.2698e+12
15,3,0,86400,1440,1.2567e-13,7.5403e-12,1.0858e-08,-262115,262144,1.2778e+11,1.2966e+11,1.0243e+12,33579,1.2817e+12
15,4,0,87000,1450,1.2567e-13,7.5403e-12,1.0933e-08,-262111,262144,1.2775e+11,1.2966e+11,1.0362e+12,33592,1.2936e+12
15,5,0,87600,1460,1.2567e-13,7.5403e-12,1.1009e-08,-262103,262144,1.2772e+11,1.2966e+11,1.0481e+12,33589,1.3055e+12
15,6,0,88200,1470,1.2567e-13,7.5403e-12,1.1084e-08,-262100,262144,1.277e+11,1.2966e+11,1.0599e+12,33617,1.3173e+12
15,7,0,88800,1480,1.2567e-13,7.5403e-12,1.116e-08,-262096,262144,1.2768e+11,1.2966e+11,1.0719e+12,33698,1.3292e+12
15,8,0,89400,1490,1.2567e-13,7.5403e-12,1.1235e-08,-262090,262144,1.2765e+11,1.2966e+11,1.0838e+12,33661,1.3411e+12
15,9,0,90000,1500,1.2567e-13,7.5403e-12,1.131e-08,-262083,262144,1.2761e+11,1.2966e+11,1.0955e+12,33586,1.3528e+12
16,0,0,90600,1510,1.2567e-13,7.5403e-12,1.1386e-08,-262079,262144,1.2759e+11,1.2966e+11,1.1074e+12,33503,1.3647e+12
16,1,0,91200,1520,1.2567e-13,7.5403e-12,1.1461e-08,-262069,262144,1.2755e+11,1.2966e+11,1.1193e+12,33523,1.3765e+12
16,2,0,91800,1530,1.2567e-13,7.5403e-12,1.1537e-08,-262061,262144,1.2752e+11,1.2966e+11,1.1309e+12,33610,1.388e+12
16,3,0,92400,1540,1.2567e-13,7.5403e-12,1.1612e-08,-262054,262144,1.2749e+11,1.2966e+11,1.1424e+12,33673,1.3996e+12
16,4,0,93000,1550,1.2567e-13,7.5403e-12,1.1687e-08,-262046,262144,1.2746e+11,1.2966e+11,1.1541e+12,33725,1.4113e+12
16,5,0,93600,1560,1.2567e-13,7.5403e-12,1.1763e-08,-262043,262144,1.2744e+11,1.2966e+11,1.1658e+12,33700,1.4229e+12
16,6,0,94200,1570,1.2567e-13,7.5403e-12,1.1838e-08,-262035,262144,1.2741e+11,1.2966e+11,1.1775e+12,33689,1.4346e+12
16,7,0,94800,1580,1.2567e-13,7.5403e-12,1.1914e-08,-262029,262144,1.2738e+11,1.2966e+11,1.1892e+12,33739,1.4462e+12
16,8,0,95400,1590,1.2567e-13,7.5403e-12,1.1989e-08,-262022,262144,1.2735e+11,1.2966e+11,1.2007e+12,33768,1.4577e+12
16,9,0,96000,1600,1.2567e-13,7.5403e-12,1.2064e-08,-262004,262144,1.2729e+11,1.2966e+11,1.2124e+12,33747,1.4693e+12
17,0,0,96600,1610,1.2567e-13,7.5403e-12,1.214e-08,-261991,262144,1.2725e+11,1.2966e+11,1.2239e+12,33676,1.4808e+12
17,1,0,97200,1620,1.2567e-13,7.5403e-12,1.2215e-08,-261981,262144,1.2722e+11,1.2966e+11,1.2352e+12,33644,1.4921e+12
17,2,0,97800,1630,1.2567e-13,7.5403e-12,1.2291e-08,-261960,262144,1.2716e+11,1.2966e+11,1.2467e+12,33587,1.5035e+12
17,3,0,98400,1640,1.2567e-13,7.5403e-12,1.2366e-08,-261938,262144,1.271e+11,1.2966e+11,1.2581e+12,33680,1.5148e+12
17,4,0,99000,1650,1.2567e-13,7.5403e-12,1.2442e-08,-261924,262144,1.2705e+11,1.2966e+11,1.2694e+12,33642,1.5261e+12
17,5,0,99600,1660,1.2567e-13,7.5403e-12,1.2517e-08,-261907,262144,1.27e+11,1.2966e+11,1.2805e+12,33612,1.5372e+12
17,6,0,100200,1670,1.2567e-13,7.5403e-12,1.2592e-08,-261887,262144,1.2694e+11,1.2966e+11,1.2917e+12,33633,1.5483e+12
17,7,0,100800,1680,1.2567e-13,7.5403e-12,1.2668e-08,-261866,262144,1.2688e+11,1.2966e+11,1.3029e+12,33671,1.5594e+12
17,8,0,101400,1690,1.2567e-13,7.5403e-12,1.2743e-08,-261850,262144,1.2683e+11,1.2966e+11,1.314e+12,33615,1.5705e+12
17,9,0,102000,1700,1.2567e-13,7.5403e-12,1.2819e-08,-261836,262144,1.2679e+11,1.2966e+11,1.325e+12,33668,1.5815e+12
18,0,0,102600,1710,1.2567e-13,7.5403e-12,1.2894e-08,-261817,262144,1.2674e+11,1.2966e+11,1.3361e+12,33667,1.5925e+12
18,1,0,103200,1720,1.2567e-13,7.5403e-12,1.2969e-08,-261789,262144,1.2667e+11,1.2966e+11,1.3471e+12,33670,1.6035e+12
18,2,0,103800,1730,1.2567e-13,7.5403e-12,1.3045e-08,-261775,262144,1.2663e+11,1.2966e+11,1.358e+12,33717,1.6143e+12
18,3,0,104400,1740,1.2567e-13,7.5403e-12,1.312e-08,-261750,262144,1.2657e+11,1.2966e+11,1.369e+12,33688,1.6252e+12
18,4,0,105000,1750,1.2567e-13,7.5403e-12,1.3196e-08,-261723,262144,1.265e+11,1.2966e+11,1.3798e+12,33667,1.636e+12
18,5,0,105600,1760,1.2567e-13,7.5403e-12,1.3271e-08,-261694,262144,1.2642e+11,1.2966e+11,1.3905e+12,33680,1.6466e+12
18,6,0,106200,1770,1.2567e-13,7.5403e-12,1.3346e-08,-261668,262144,1.2636e+11,1.2966e+11,1.4012e+12,33723,1.6572e+12
18,7,0,106800,1780,1.2567e-13,7.5403e-12,1.3422e-08,-261636,262144,1.2629e+11,1.2966e+11,1.4118e+12,33666,1.6677e+12
