time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
11,7,0,6480,108,5.0269e-12,3.0161e-10,3.2574e-08,-249022,262144,1.0015e+11,1.3223e+11,4.2125e+10,34909,2.745e+11
11,8,0,6540,109,5.0269e-12,3.0161e-10,3.2876e-08,-248892,262144,9.9724e+10,1.3227e+11,4.2878e+10,32925,2.7487e+11
11,9,0,6600,110,5.0269e-12,3.0161e-10,3.3177e-08,-248755,262144,9.9124e+10,1.3231e+11,4.3997e+10,30832,2.7543e+11
12,0,0,6660,111,5.0269e-12,3.0161e-10,3.3479e-08,-248640,262144,9.8369e+10,1.3236e+11,4.5278e+10,28891,2.7601e+11
12,1,0,6720,112,5.0269e-12,3.0161e-10,3.3781e-08,-248520,262144,9.7505e+10,1.3241e+11,4.6745e+10,27538,2.7666e+11
12,2,0,6780,113,5.0269e-12,3.0161e-10,3.4082e-08,-248402,262144,9.6634e+10,1.3246e+11,4.8193e+10,25863,2.7729e+11
12,3,0,6840,114,5.0269e-12,3.0161e-10,3.4384e-08,-248278,262144,9.5869e+10,1.3251e+11,4.9373e+10,24415,2.7775e+11
12,4,0,6900,115,5.0269e-12,3.0161e-10,3.4685e-08,-248154,262144,9.5311e+10,1.3257e+11,5.0221e+10,23370,2.781e+11
12,5,0,6960,116,5.0269e-12,3.0161e-10,3.4987e-08,-248044,262144,9.5034e+10,1.3263e+11,5.0522e+10,23108,2.7818e+11
12,6,0,7020,117,5.0269e-12,3.0161e-10,3.5289e-08,-247926,262144,9.5038e+10,1.3269e+11,5.0388e+10,22660,2.7811e+11
12,7,0,7080,118,5.0269e-12,3.0161e-10,3.559e-08,-247806,262144,9.5276e+10,1.3275e+11,4.9863e+10,22731,2.7789e+11
12,8,0,7140,119,5.0269e-12,3.0161e-10,3.5892e-08,-247703,262144,9.5675e+10,1.328e+11,4.9123e+10,22865,2.776e+11
12,9,0,7200,120,5.0269e-12,3.0161e-10,3.6193e-08,-247608,262144,9.6137e+10,1.3286e+11,4.8249e+10,23481,2.7725e+11
13,0,0,7260,121,5.0269e-12,3.0161e-10,3.6495e-08,-247505,262144,9.6579e+10,1.3292e+11,4.7519e+10,24438,2.7701e+11
13,1,0,7320,122,5.0269e-12,3.0161e-10,3.6797e-08,-247403,262144,9.6957e+10,1.3297e+11,4.6773e+10,25485,2.767e+11
13,2,0,7380,123,5.0269e-12,3.0161e-10,3.7098e-08,-247308,262144,9.7272e+10,1.3302e+11,4.6325e+10,26429,2.7662e+11
13,3,0,7440,124,5.0269e-12,3.0161e-10,3.74e-08,-247231,262144,9.7558e+10,1.3307e+11,4.5751e+10,27210,2.7638e+11
13,4,0,7500,125,5.0269e-12,3.0161e-10,3.7702e-08,-247150,262144,9.7833e+10,1.3312e+11,4.5227e+10,28229,2.7618e+11
13,5,0,7560,126,5.0269e-12,3.0161e-10,3.8003e-08,-247061,262144,9.812e+10,1.3317e+11,4.4716e+10,28963,2.76e+11
13,6,0,7620,127,5.0269e-12,3.0161e-10,3.8305e-08,-246979,262144,9.8407e+10,1.3321e+11,4.423e+10,29862,2.7585e+11
13,7,0,7680,128,5.0269e-12,3.0161e-10,3.8606e-08,-246892,262144,9.8636e+10,1.3326e+11,4.3852e+10,30313,2.7575e+11
13,8,0,7740,129,5.0269e-12,3.0161e-10,3.8908e-08,-246806,262144,9.8733e+10,1.333e+11,4.3833e+10,30382,2.7587e+11
13,9,0,7800,130,5.0269e-12,3.0161e-10,3.921e-08,-246719,262144,9.8615e+10,1.3335e+11,4.4085e+10,30282,2.7605e+11
14,0,0,7860,131,5.0269e-12,3.0161e-10,3.9511e-08,-246643,262144,9.8238e+10,1.334e+11,4.48e+10,30613,2.7644e+11
14,1,0,7920,132,5.0269e-12,3.0161e-10,3.9813e-08,-246571,262144,9.7603e+10,1.3345e+11,4.5918e+10,29901,2.7697e+11
14,2,0,7980,133,5.0269e-12,3.0161e-10,4.0114e-08,-246509,262144,9.6762e+10,1.3351e+11,4.7352e+10,28617,2.7762e+11
14,3,0,8040,134,5.0269e-12,3.0161e-10,4.0416e-08,-246432,262144,9.5807e+10,1.3356e+11,4.8985e+10,27917,2.7836e+11
14,4,0,8100,135,5.0269e-12,3.0161e-10,4.0718e-08,-246362,262144,9.4851e+10,1.3362e+11,5.0516e+10,26890,2.7899e+11
14,5,0,8160,136,5.0269e-12,3.0161e-10,4.1019e-08,-246294,262144,9.4013e+10,1.3369e+11,5.1881e+10,25451,2.7958e+11
14,6,0,8220,137,5.0269e-12,3.0161e-10,4.1321e-08,-246215,262144,9.3366e+10,1.3376e+11,5.2837e+10,24325,2.7996e+11
14,7,0,8280,138,5.0269e-12,3.0161e-10,4.1623e-08,-246139,262144,9.2971e+10,1.3382e+11,5.3456e+10,23681,2.8025e+11
14,8,0,8340,139,5.0269e-12,3.0161e-10,4.1924e-08,-246084,262144,9.2845e+10,1.3389e+11,5.362e+10,23108,2.8036e+11
14,9,0,8400,140,5.0269e-12,3.0161e-10,4.2226e-08,-246025,262144,9.2977e+10,1.3396e+11,5.3247e+10,23450,2.8019e+11
15,0,0,8460,141,5.0269e-12,3.0161e-10,4.2527e-08,-245966,262144,9.3334e+10,1.3404e+11,5.2512e+10,24015,2.7988e+11
15,1,0,8520,142,5.0269e-12,3.0161e-10,4.2829e-08,-245900,262144,9.3873e+10,1.341e+11,5.15e+10,25463,2.7948e+11
15,2,0,8580,143,5.0269e-12,3.0161e-10,4.3131e-08,-245847,262144,9.4549e+10,1.3417e+11,5.0317e+10,27039,2.7904e+11
15,3,0,8640,144,5.0269e-12,3.0161e-10,4.3432e-08,-245800,262144,9.5315e+10,1.3424e+11,4.8935e+10,28341,2.7849e+11
15,4,0,8700,145,5.0269e-12,3.0161e-10,4.3734e-08,-245740,262144,9.6125e+10,1.343e+11,4.7575e+10,29743,2.78e+11
15,5,0,8760,146,5.0269e-12,3.0161e-10,4.4035e-08,-245695,262144,9.6947e+10,1.3436e+11,4.6218e+10,30289,2.7752e+11
