time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
4,6,0,2220,37,1.256718687e-12,7.540312125e-11,2.789915486e-09,-2097152,2097152,1.205757624e+11,1.289073459e+11,2.298986291e+10,8347.958008,2.724729651e+11
4,7,0,2280,38,1.256718687e-12,7.540312125e-11,2.865318607e-09,-2097152,2097152,1.199897477e+11,1.289088041e+11,2.427642266e+10,8881.279297,2.731749868e+11
4,8,0,2340,39,1.256718687e-12,7.540312125e-11,2.940721729e-09,-2097152,2097152,1.194239427e+11,1.289089024e+11,2.549529395e+10,9705.449219,2.738281513e+11
4,9,0,2400,40,1.256718687e-12,7.540312125e-11,3.01612485e-09,-2097152,2097152,1.188898816e+11,1.289100329e+11,2.667491942e+10,10776.35352,2.744748278e+11
5,0,0,2460,41,1.256718687e-12,7.540312125e-11,3.091527971e-09,-2097152,2097152,1.183840829e+11,1.289113108e+11,2.784019661e+10,12107.55859,2.751355945e+11
5,1,0,2520,42,1.256718687e-12,7.540312125e-11,3.166931092e-09,-2097152,2097152,1.179189084e+11,1.28913023e+11,2.896665395e+10,13778.8291,2.757986222e+11
5,2,0,2580,43,1.256718687e-12,7.540312125e-11,3.242334214e-09,-2097152,2097152,1.174874194e+11,1.289143828e+11,3.00742697e+10,15786.82617,2.764760678e+11
5,3,0,2640,44,1.256718687e-12,7.540312125e-11,3.317737335e-09,-2097152,2097152,1.171008225e+11,1.289163899e+11,3.11011881e+10,18058.26562,2.771184189e+11
5,4,0,2700,45,1.256718687e-12,7.540312125e-11,3.393140456e-09,-2097152,2097152,1.167509176e+11,1.289176433e+11,3.206384026e+10,20652.36133,2.777324257e+11
5,5,0,2760,46,1.256718687e-12,7.540312125e-11,3.468543577e-09,-2097152,2097152,1.164454134e+11,1.289193718e+11,3.29400832e+10,23522.12109,2.783048827e+11
5,6,0,2820,47,1.256718687e-12,7.540312125e-11,3.543946699e-09,-2097152,2097152,1.161843589e+11,1.289202893e+11,3.37881559e+10,26734.94531,2.788928389e+11
5,7,0,2880,48,1.256718687e-12,7.540312125e-11,3.61934982e-09,-2097152,2097152,1.159749468e+11,1.2892237e+11,3.454491034e+10,30174.08984,2.7944226e+11
5,8,0,2940,49,1.256718687e-12,7.540312125e-11,3.694752941e-09,-2097152,2097152,1.158077972e+11,1.28924418e+11,3.522745549e+10,33684.86328,2.799596995e+11
5,9,0,3000,50,1.256718687e-12,7.540312125e-11,3.770156062e-09,-2097152,2097152,1.156930847e+11,1.289261138e+11,3.584771277e+10,37327.19141,2.804669481e+11
6,0,0,3060,51,1.256718687e-12,7.540312125e-11,3.845559184e-09,-2097152,2097152,1.15630506e+11,1.289276539e+11,3.636924826e+10,41209.75,2.809274696e+11
6,1,0,3120,52,1.256718687e-12,7.540312125e-11,3.920962305e-09,-2097152,2097152,1.15621118e+11,1.289290793e+11,3.683702784e+10,45099.10938,2.813872701e+11
6,2,0,3180,53,1.256718687e-12,7.540312125e-11,3.996365426e-09,-2097152,2097152,1.156572283e+11,1.289309962e+11,3.723195597e+10,48884.30078,2.818202337e+11
6,3,0,3240,54,1.256718687e-12,7.540312125e-11,4.071768547e-09,-2097152,2097152,1.157499372e+11,1.289324872e+11,3.754584883e+10,52457.04297,2.822283264e+11
6,4,0,3300,55,1.256718687e-12,7.540312125e-11,4.147171669e-09,-2097152,2097152,1.158943785e+11,1.289344614e+11,3.776588186e+10,55793.16797,2.825947709e+11
6,5,0,3360,56,1.256718687e-12,7.540312125e-11,4.22257479e-09,-2097152,2097152,1.160815329e+11,1.289366405e+11,3.791357133e+10,58694.57812,2.829317898e+11
6,6,0,3420,57,1.256718687e-12,7.540312125e-11,4.297977911e-09,-2097152,2097152,1.163096064e+11,1.289383608e+11,3.798970368e+10,61193.79297,2.832377446e+11
6,7,0,3480,58,1.256718687e-12,7.540312125e-11,4.373381032e-09,-2097152,2097152,1.16577919e+11,1.289410396e+11,3.802128384e+10,63318.09375,2.835402916e+11
6,8,0,3540,59,1.256718687e-12,7.540312125e-11,4.448784154e-09,-2097152,2097152,1.168649093e+11,1.289437184e+11,3.798584115e+10,65621.75781,2.837945385e+11
6,9,0,3600,60,1.256718687e-12,7.540312125e-11,4.524187275e-09,-2097152,2097152,1.171584451e+11,1.289462497e+11,3.794223923e+10,69886.59375,2.840469832e+11
7,0,0,3660,61,1.256718687e-12,7.540312125e-11,4.599590396e-09,-2097152,2097152,1.174623027e+11,1.289480274e+11,3.78214441e+10,75274.29688,2.842318602e+11
7,1,0,3720,62,1.256718687e-12,7.540312125e-11,4.674993517e-09,-2097152,2097152,1.177784812e+11,1.289510994e+11,3.767882547e+10,81098.71875,2.844084797e+11
7,2,0,3780,63,1.256718687e-12,7.540312125e-11,4.750396639e-09,-2097152,2097152,1.181054812e+11,1.289518449e+11,3.749462016e+10,86845.22656,2.845520364e+11
7,3,0,3840,64,1.256718687e-12,7.540312125e-11,4.82579976e-09,-2097152,2097152,1.184378225e+11,1.28953983e+11,3.728968909e+10,91872.78906,2.84681601e+11
7,4,0,3900,65,1.256718687e-12,7.540312125e-11,4.901202881e-09,-2097152,2097152,1.187793224e+11,1.289559081e+11,3.706309018e+10,95660.75,2.847984189e+11
7,5,0,3960,66,1.256718687e-12,7.540312125e-11,4.976606002e-09,-2097152,2097152,1.191104102e+11,1.289581773e+11,3.683189555e+10,97931.07031,2.849005896e+11
7,6,0,4020,67,1.256718687e-12,7.540312125e-11,5.052009124e-09,-2097152,2097152,1.194410066e+11,1.289602744e+11,3.657084109e+10,98460.91406,2.849722204e+11
7,7,0,4080,68,1.256718687e-12,7.540312125e-11,5.127412245e-09,-2097152,2097152,1.197613466e+11,1.289629778e+11,3.633485414e+10,97620.05469,2.85059285e+11
7,8,0,4140,69,1.256718687e-12,7.540312125e-11,5.202815366e-09,-2097152,2097152,1.200754934e+11,1.289655337e+11,3.611931034e+10,95521.38281,2.851604398e+11
7,9,0,4200,70,1.256718687e-12,7.540312125e-11,5.278218487e-09,-2097152,2097152,1.203922534e+11,1.28967721e+11,3.588973363e+10,92500.86719,2.852497981e+11
8,0,0,4260,71,1.256718687e-12,7.540312125e-11,5.353621609e-09,-2097152,2097152,1.207025418e+11,1.289701868e+11,3.565520896e+10,89161.21875,2.853280154e+11
8,1,0,4320,72,1.256718687e-12,7.540312125e-11,5.42902473e-09,-2097152,2097152,1.210087014e+11,1.28972759e+11,3.541236122e+10,85358.875,2.853939118e+11
8,2,0,4380,73,1.256718687e-12,7.540312125e-11,5.504427851e-09,-2097152,2097152,1.213059891e+11,1.289747988e+11,3.520547635e+10,81301.59375,2.854863503e+11
8,3,0,4440,74,1.256718687e-12,7.540312125e-11,5.579830972e-09,-2097152,2097152,1.215990907e+11,1.289770025e+11,3.503128576e+10,77286.51562,2.856074609e+11
8,4,0,4500,75,1.256718687e-12,7.540312125e-11,5.655234094e-09,-2097152,2097152,1.218783478e+11,1.289798287e+11,3.490536653e+10,73160.57031,2.857636332e+11
8,5,0,4560,76,1.256718687e-12,7.540312125e-11,5.730637215e-09,-2097152,2097152,1.221494374e+11,1.289821143e+11,3.481035571e+10,69205.98438,2.859419894e+11
8,6,0,4620,77,1.256718687e-12,7.540312125e-11,5.806040336e-09,-2097152,2097152,1.224098693e+11,1.28984703e+11,3.473845043e+10,65312.83984,2.861330924e+11
8,7,0,4680,78,1.256718687e-12,7.540312125e-11,5.881443457e-09,-2097152,2097152,1.22655318e+11,1.289870705e+11,3.465080832e+10,61816.35156,2.862932623e+11
8,8,0,4740,79,1.256718687e-12,7.540312125e-11,5.956846579e-09,-2097152,2097152,1.228821053e+11,1.289891348e+11,3.462600294e+10,58591.41016,2.864973087e+11
8,9,0,4800,80,1.256718687e-12,7.540312125e-11,6.0322497e-09,-2097152,2097152,1.231037153e+11,1.289923543e+11,3.464003994e+10,55507.82031,2.867361546e+11
9,0,0,4860,81,1.256718687e-12,7.540312125e-11,6.107652821e-09,-2097152,2097152,1.233086218e+11,1.289949348e+11,3.464570061e+10,52529.64062,2.869493105e+11
9,1,0,4920,82,1.256718687e-12,7.540312125e-11,6.183055942e-09,-2097152,2097152,1.23497087e+11,1.289973678e+11,3.466831872e+10,49611.84375,2.871628268e+11
9,2,0,4980,83,1.256718687e-12,7.540312125e-11,6.258459063e-09,-2097152,2097152,1.236736492e+11,1.289996206e+11,3.47208745e+10,46860.96875,2.873941688e+11
9,3,0,5040,84,1.256718687e-12,7.540312125e-11,6.333862185e-09,-2097152,2097152,1.238343844e+11,1.290019881e+11,3.480534221e+10,44330.03516,2.876417638e+11
9,4,0,5100,85,1.256718687e-12,7.540312125e-11,6.409265306e-09,-2097152,2097152,1.239818322e+11,1.290043474e+11,3.496695398e+10,41932.17969,2.879531909e+11
9,5,0,5160,86,1.256718687e-12,7.540312125e-11,6.484668427e-09,-2097152,2097152,1.24111446e+11,1.290068378e+11,3.515486618e+10,39837.06641,2.882732032e+11
9,6,0,5220,87,1.256718687e-12,7.540312125e-11,6.560071548e-09,-2097152,2097152,1.242218414e+11,1.290093527e+11,3.542301082e+10,37806.81641,2.886542623e+11
9,7,0,5280,88,1.256718687e-12,7.540312125e-11,6.63547467e-09,-2097152,2097152,1.243194163e+11,1.290118349e+11,3.568544973e+10,35892.92578,2.890167419e+11
9,8,0,5340,89,1.256718687e-12,7.540312125e-11,6.710877791e-09,-2097152,2097152,1.244018196e+11,1.290137928e+11,3.598175437e+10,33965.23828,2.893974077e+11
9,9,0,5400,90,1.256718687e-12,7.540312125e-11,6.786280912e-09,-2097152,2097152,1.244629074e+11,1.290167583e+11,3.627250483e+10,32028.02539,2.897522196e+11
10,0,0,5460,91,1.256718687e-12,7.540312125e-11,6.861684033e-09,-2097152,2097152,1.244998205e+11,1.290189046e+11,3.659630592e+10,30000.88477,2.901150597e+11
10,1,0,5520,92,1.256718687e-12,7.540312125e-11,6.937087155e-09,-2097152,2097152,1.245159752e+11,1.290211983e+11,3.694390886e+10,27968.05469,2.90481111e+11
10,2,0,5580,93,1.256718687e-12,7.540312125e-11,7.012490276e-09,-2097152,2097152,1.245029908e+11,1.29024041e+11,3.732678656e+10,26125.74805,2.90853847e+11
10,3,0,5640,94,1.256718687e-12,7.540312125e-11,7.087893397e-09,-2097152,2097152,1.244719104e+11,1.290266542e+11,3.775759974e+10,24812.05078,2.912561725e+11
10,4,0,5700,95,1.256718687e-12,7.540312125e-11,7.163296518e-09,-2097152,2097152,1.244205793e+11,1.29028694e+11,3.81638656e+10,24277.99805,2.916131799e+11
10,5,0,5760,96,1.256718687e-12,7.540312125e-11,7.23869964e-09,-2097152,2097152,1.243551089e+11,1.290305864e+11,3.860891648e+10,24609.33203,2.919946322e+11
10,6,0,5820,97,1.256718687e-12,7.540312125e-11,7.314102761e-09,-2097152,2097152,1.242828964e+11,1.290328883e+11,3.906097562e+10,25917.82812,2.923767726e+11
10,7,0,5880,98,1.256718687e-12,7.540312125e-11,7.389505882e-09,-2097152,2097152,1.242063258e+11,1.290354033e+11,3.952566272e+10,28390.95117,2.927673999e+11
10,8,0,5940,99,1.256718687e-12,7.540312125e-11,7.464909003e-09,-2097152,2097152,1.241212846e+11,1.290379837e+11,4.00062505e+10,31982.67578,2.931655639e+11
10,9,0,6000,100,1.256718687e-12,7.540312125e-11,7.540312125e-09,-2097152,2097152,1.240338432e+11,1.290406789e+11,4.044945818e+10,36939.02734,2.935240131e+11
11,0,0,6060,101,1.256718687e-12,7.540312125e-11,7.615715246e-09,-2097152,2097152,1.239487611e+11,1.290435297e+11,4.089543885e+10,42815.39453,2.938877706e+11
11,1,0,6120,102,1.256718687e-12,7.540312125e-11,7.691118367e-09,-2097152,2097152,1.238696182e+11,1.290471178e+11,4.135858995e+10,49042.33203,2.942753833e+11
11,2,0,6180,103,1.256718687e-12,7.540312125e-11,7.766521488e-09,-2097152,2097152,1.23788501e+11,1.290500997e+11,4.177720934e+10,54780.30078,2.946158756e+11
11,3,0,6240,104,1.256718687e-12,7.540312125e-11,7.84192461e-09,-2097152,2097152,1.237038367e+11,1.290529915e+11,4.218595328e+10,59875.11328,2.949428347e+11
11,4,0,6300,105,1.256718687e-12,7.540312125e-11,7.917327731e-09,-2097152,2097152,1.236220641e+11,1.290567025e+11,4.257848115e+10,64401.07812,2.952573092e+11
11,5,0,6360,106,1.256718687e-12,7.540312125e-11,7.992730852e-09,-2097152,2097152,1.235406438e+11,1.290603315e+11,4.299860378e+10,68441.07031,2.955996365e+11
11,6,0,6420,107,1.256718687e-12,7.540312125e-11,8.068133973e-09,-2097152,2097152,1.234662605e+11,1.290641244e+11,4.338174771e+10,72080.83594,2.959122104e+11
11,7,0,6480,108,1.256718687e-12,7.540312125e-11,8.143537095e-09,-2097152,2097152,1.233998234e+11,1.290673275e+11,4.378815283e+10,75127.59375,2.962553897e+11
11,8,0,6540,109,1.256718687e-12,7.540312125e-11,8.218940216e-09,-2097151,2097152,1.233294049e+11,1.290705224e+11,4.419149824e+10,77750.57031,2.965914911e+11
11,9,0,6600,110,1.256718687e-12,7.540312125e-11,8.294343337e-09,-2097151,2097152,1.232520806e+11,1.290737418e+11,4.460579226e+10,79887.80469,2.969316884e+11
12,0,0,6660,111,1.256718687e-12,7.540312125e-11,8.369746458e-09,-2097151,2097152,1.231634268e+11,1.290770596e+11,4.499803341e+10,82126.46094,2.972385935e+11
12,1,0,6720,112,1.256718687e-12,7.540312125e-11,8.44514958e-09,-2097151,2097152,1.230672855e+11,1.290809262e+11,4.540499558e+10,84550.89062,2.975532974e+11
12,2,0,6780,113,1.256718687e-12,7.540312125e-11,8.520552701e-09,-2097151,2097152,1.229507543e+11,1.290843587e+11,4.583398195e+10,86811.64062,2.978691809e+11
12,3,0,6840,114,1.256718687e-12,7.540312125e-11,8.595955822e-09,-2097151,2097152,1.228152586e+11,1.290880696e+11,4.625368678e+10,87881.125,2.981571133e+11
12,4,0,6900,115,1.256718687e-12,7.540312125e-11,8.671358943e-09,-2097151,2097152,1.226673193e+11,1.2909133e+11,4.672431309e+10,88113.54688,2.984830566e+11
12,5,0,6960,116,1.256718687e-12,7.540312125e-11,8.746762065e-09,-2097149,2097152,1.225041592e+11,1.29094828e+11,4.719374336e+10,87402.15625,2.987928125e+11
12,6,0,7020,117,1.256718687e-12,7.540312125e-11,8.822165186e-09,-2097149,2097152,1.223264338e+11,1.290982851e+11,4.765672243e+10,86152.78906,2.990815314e+11
12,7,0,7080,118,1.256718687e-12,7.540312125e-11,8.897568307e-09,-2097147,2097152,1.221388042e+11,1.291018404e+11,4.815937126e+10,84654.91406,2.994001019e+11
12,8,0,7140,119,1.256718687e-12,7.540312125e-11,8.972971428e-09,-2097147,2097152,1.219421471e+11,1.291058708e+11,4.869616435e+10,83303.22656,2.997442642e+11
12,9,0,7200,120,1.256718687e-12,7.540312125e-11,9.04837455e-09,-2097145,2097152,1.217341686e+11,1.291092787e+11,4.921955942e+10,82040.38281,3.000630968e+11
13,0,0,7260,121,1.256718687e-12,7.540312125e-11,9.123777671e-09,-2097143,2097152,1.215215206e+11,1.291133092e+11,4.980412006e+10,81012.27344,3.004390441e+11
13,1,0,7320,122,1.256718687e-12,7.540312125e-11,9.199180792e-09,-2097141,2097152,1.213040148e+11,1.291180687e+11,5.034473472e+10,79482.57812,3.007668879e+11
13,2,0,7380,123,1.256718687e-12,7.540312125e-11,9.274583913e-09,-2097136,2097152,1.21077506e+11,1.291226399e+11,5.081687654e+10,77849.27344,3.010171044e+11
13,3,0,7440,124,1.256718687e-12,7.540312125e-11,9.349987035e-09,-2097133,2097152,1.20850391e+11,1.291262116e+11,5.160000717e+10,76078.47656,3.015766835e+11
13,4,0,7500,125,1.256718687e-12,7.540312125e-11,9.425390156e-09,-2097130,2097152,1.20622465e+11,1.29130324e+11,5.24299223e+10,74054.00781,3.021827604e+11
13,5,0,7560,126,1.256718687e-12,7.540312125e-11,9.500793277e-09,-2097129,2097152,1.20386732e+11,1.291349033e+11,5.31024937e+10,71967.16406,3.026242109e+11
13,6,0,7620,127,1.256718687e-12,7.540312125e-11,9.576196398e-09,-2097124,2097152,1.20150016e+11,1.291388027e+11,5.363863142e+10,69556.32031,3.029275116e+11
13,7,0,7680,128,1.256718687e-12,7.540312125e-11,9.65159952e-09,-2097114,2097152,1.199065743e+11,1.291432837e+11,5.434976666e+10,67202.79688,3.033996984e+11
13,8,0,7740,129,1.256718687e-12,7.540312125e-11,9.727002641e-09,-2097109,2097152,1.196597002e+11,1.291475026e+11,5.515092787e+10,64571.60938,3.039581962e+11
13,9,0,7800,130,1.256718687e-12,7.540312125e-11,9.802405762e-09,-2097103,2097152,1.194003579e+11,1.291525734e+11,5.595516109e+10,61960.38281,3.045081416e+11
14,0,0,7860,131,1.256718687e-12,7.540312125e-11,9.877808883e-09,-2097092,2097152,1.191399096e+11,1.29156481e+11,5.667671245e+10,59133.96094,3.049731523e+11
14,1,0,7920,132,1.256718687e-12,7.540312125e-11,9.953212005e-09,-2097083,2097152,1.188752753e+11,1.291606426e+11,5.740702106e+10,56130.38672,3.054429798e+11
14,2,0,7980,133,1.256718687e-12,7.540312125e-11,1.002861513e-08,-2097072,2097152,1.186057339e+11,1.291647631e+11,5.818772275e+10,53182.54688,3.059582894e+11
14,3,0,8040,134,1.256718687e-12,7.540312125e-11,1.010401825e-08,-2097055,2097152,1.183327109e+11,1.291695145e+11,5.899941069e+10,50529.58594,3.065016812e+11
14,4,0,8100,135,1.256718687e-12,7.540312125e-11,1.017942137e-08,-2097047,2097152,1.180687892e+11,1.291740447e+11,5.975595418e+10,48003.63281,3.069988372e+11
14,5,0,8160,136,1.256718687e-12,7.540312125e-11,1.025482449e-08,-2097027,2097152,1.178006897e+11,1.291790254e+11,6.051548365e+10,45798.80078,3.074952397e+11
14,6,0,8220,137,1.256718687e-12,7.540312125e-11,1.033022761e-08,-2097014,2097152,1.175446815e+11,1.291842437e+11,6.12644864e+10,44027.78125,3.079934444e+11
14,7,0,8280,138,1.256718687e-12,7.540312125e-11,1.040563073e-08,-2097005,2097152,1.172911718e+11,1.291891671e+11,6.201022464e+10,42742.74609,3.084906004e+11
14,8,0,8340,139,1.256718687e-12,7.540312125e-11,1.048103385e-08,-2096984,2097152,1.170477793e+11,1.291943526e+11,6.274545664e+10,41852.94922,3.089876255e+11
14,9,0,8400,140,1.256718687e-12,7.540312125e-11,1.055643697e-08,-2096964,2097152,1.168165929e+11,1.292000133e+11,6.343988429e+10,41635.08984,3.094565356e+11
15,0,0,8460,141,1.256718687e-12,7.540312125e-11,1.06318401e-08,-2096948,2097152,1.165969244e+11,1.292046909e+11,6.411356979e+10,42167.47266,3.09915222e+11
15,1,0,8520,142,1.256718687e-12,7.540312125e-11,1.070724322e-08,-2096930,2097152,1.164005294e+11,1.292096635e+11,6.473519514e+10,43345.5625,3.103454331e+11
15,2,0,8580,143,1.256718687e-12,7.540312125e-11,1.078264634e-08,-2096908,2097152,1.162193224e+11,1.29215275e+11,6.531047424e+10,45324.33594,3.107451044e+11
15,3,0,8640,144,1.256718687e-12,7.540312125e-11,1.085804946e-08,-2096885,2097152,1.160521728e+11,1.292205834e+11,6.587785216e+10,48065.76172,3.111506412e+11
15,4,0,8700,145,1.256718687e-12,7.540312125e-11,1.093345258e-08,-2096855,2097152,1.159062733e+11,1.292250317e+11,6.639005286e+10,51538.125,3.115214111e+11
15,5,0,8760,146,1.256718687e-12,7.540312125e-11,1.10088557e-08,-2096815,2097152,1.157793546e+11,1.292310118e+11,6.685526016e+10,55476.5625,3.118656717e+11
15,6,0,8820,147,1.256718687e-12,7.540312125e-11,1.108425882e-08,-2096786,2097152,1.156893901e+11,1.292363858e+11,6.725377229e+10,59677.76562,3.121796219e+11
15,7,0,8880,148,1.256718687e-12,7.540312125e-11,1.115966194e-08,-2096750,2097152,1.156338401e+11,1.292419564e+11,6.76118487e+10,64188.60938,3.124877066e+11
15,8,0,8940,149,1.256718687e-12,7.540312125e-11,1.123506507e-08,-2096710,2097152,1.156097884e+11,1.292473385e+11,6.790405734e+10,68824.19531,3.127612539e+11
15,9,0,9000,150,1.256718687e-12,7.540312125e-11,1.131046819e-08,-2096670,2097152,1.156210524e+11,1.292528353e+11,6.815453184e+10,73537.67969,3.130285097e+11
16,0,0,9060,151,1.256718687e-12,7.540312125e-11,1.138587131e-08,-2096620,2097152,1.156648632e+11,1.292585452e+11,6.832174694e+10,77864.1875,3.132452372e+11
16,1,0,9120,152,1.256718687e-12,7.540312125e-11,1.146127443e-08,-2096563,2097152,1.157495439e+11,1.292644598e+11,6.844191539e+10,81908.09375,3.13456001e+11
16,2,0,9180,153,1.256718687e-12,7.540312125e-11,1.153667755e-08,-2096506,2097152,1.15875414e+11,1.292703744e+11,6.850924954e+10,85427.60938,3.136551322e+11
16,3,0,9240,154,1.256718687e-12,7.540312125e-11,1.161208067e-08,-2096452,2097152,1.16034175e+11,1.292757074e+11,6.849383219e+10,88435.6875,3.138038006e+11
16,4,0,9300,155,1.256718687e-12,7.540312125e-11,1.168748379e-08,-2096406,2097152,1.162381066e+11,1.292816794e+11,6.843941274e+10,90659.5,3.139592847e+11
16,5,0,9360,156,1.256718687e-12,7.540312125e-11,1.176288691e-08,-2096339,2097152,1.164744212e+11,1.292869796e+11,6.828313395e+10,92050.47656,3.140446454e+11
