time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
2,1,0,720,12,2.5134e-12,1.5081e-10,1.8097e-09,-262144,262144,1.2595e+11,1.2964e+11,6.109e+09,93628,2.617e+11
2,2,0,780,13,2.5134e-12,1.5081e-10,1.9605e-09,-262144,262144,1.2501e+11,1.2964e+11,7.7208e+09,99642,2.6238e+11
2,3,0,840,14,2.5134e-12,1.5081e-10,2.1113e-09,-262144,262144,1.2398e+11,1.2964e+11,9.5362e+09,1.05e+05,2.6315e+11
2,4,0,900,15,2.5134e-12,1.5081e-10,2.2621e-09,-262144,262144,1.2285e+11,1.2964e+11,1.1536e+10,1.094e+05,2.6403e+11
2,5,0,960,16,2.5134e-12,1.5081e-10,2.4129e-09,-262144,262144,1.2165e+11,1.2964e+11,1.3661e+10,1.144e+05,2.6495e+11
2,6,0,1020,17,2.5134e-12,1.5081e-10,2.5637e-09,-262144,262144,1.2039e+11,1.2965e+11,1.5823e+10,1.1849e+05,2.6586e+11
2,7,0,1080,18,2.5134e-12,1.5081e-10,2.7145e-09,-262144,262144,1.191e+11,1.2965e+11,1.8143e+10,1.2076e+05,2.6689e+11
2,8,0,1140,19,2.5134e-12,1.5081e-10,2.8653e-09,-262144,262144,1.1779e+11,1.2965e+11,2.0396e+10,1.1996e+05,2.6784e+11
2,9,0,1200,20,2.5134e-12,1.5081e-10,3.0161e-09,-262144,262144,1.165e+11,1.2965e+11,2.2631e+10,1.1785e+05,2.6879e+11
3,0,0,1260,21,2.5134e-12,1.5081e-10,3.1669e-09,-262144,262144,1.1525e+11,1.2965e+11,2.4823e+10,1.142e+05,2.6973e+11
3,1,0,1320,22,2.5134e-12,1.5081e-10,3.3177e-09,-262144,262144,1.1406e+11,1.2966e+11,2.6957e+10,1.0962e+05,2.7067e+11
3,2,0,1380,23,2.5134e-12,1.5081e-10,3.4685e-09,-262144,262144,1.1295e+11,1.2966e+11,2.8924e+10,1.0397e+05,2.7153e+11
3,3,0,1440,24,2.5134e-12,1.5081e-10,3.6193e-09,-262144,262144,1.1194e+11,1.2966e+11,3.0694e+10,98467,2.723e+11
3,4,0,1500,25,2.5134e-12,1.5081e-10,3.7702e-09,-262144,262144,1.1104e+11,1.2967e+11,3.2317e+10,92932,2.7303e+11
3,5,0,1560,26,2.5134e-12,1.5081e-10,3.921e-09,-262144,262144,1.1028e+11,1.2967e+11,3.3638e+10,86775,2.7358e+11
3,6,0,1620,27,2.5134e-12,1.5081e-10,4.0718e-09,-262144,262144,1.0964e+11,1.2967e+11,3.4813e+10,80129,2.7413e+11
3,7,0,1680,28,2.5134e-12,1.5081e-10,4.2226e-09,-262144,262144,1.0916e+11,1.2968e+11,3.5723e+10,73372,2.7456e+11
3,8,0,1740,29,2.5134e-12,1.5081e-10,4.3734e-09,-262144,262144,1.0881e+11,1.2968e+11,3.6422e+10,66980,2.7492e+11
3,9,0,1800,30,2.5134e-12,1.5081e-10,4.5242e-09,-262144,262144,1.0862e+11,1.2968e+11,3.6848e+10,61222,2.7515e+11
4,0,0,1860,31,2.5134e-12,1.5081e-10,4.675e-09,-262144,262144,1.0855e+11,1.2969e+11,3.7069e+10,55305,2.7531e+11
4,1,0,1920,32,2.5134e-12,1.5081e-10,4.8258e-09,-262144,262144,1.0861e+11,1.2969e+11,3.7023e+10,50792,2.7533e+11
4,2,0,1980,33,2.5134e-12,1.5081e-10,4.9766e-09,-262144,262144,1.0878e+11,1.297e+11,3.685e+10,46504,2.7533e+11
4,3,0,2040,34,2.5134e-12,1.5081e-10,5.1274e-09,-262144,262144,1.0904e+11,1.297e+11,3.6496e+10,43219,2.7524e+11
4,4,0,2100,35,2.5134e-12,1.5081e-10,5.2782e-09,-262144,262144,1.0936e+11,1.2971e+11,3.6042e+10,40794,2.7511e+11
4,5,0,2160,36,2.5134e-12,1.5081e-10,5.429e-09,-262144,262144,1.0974e+11,1.2971e+11,3.5564e+10,39062,2.7501e+11
4,6,0,2220,37,2.5134e-12,1.5081e-10,5.5798e-09,-262144,262144,1.1013e+11,1.2972e+11,3.501e+10,38081,2.7486e+11
4,7,0,2280,38,2.5134e-12,1.5081e-10,5.7306e-09,-262144,262144,1.1054e+11,1.2972e+11,3.443e+10,37667,2.7469e+11
4,8,0,2340,39,2.5134e-12,1.5081e-10,5.8814e-09,-262144,262144,1.1094e+11,1.2973e+11,3.3888e+10,37380,2.7456e+11
4,9,0,2400,40,2.5134e-12,1.5081e-10,6.0322e-09,-262144,262144,1.1131e+11,1.2973e+11,3.339e+10,38597,2.7443e+11
5,0,0,2460,41,2.5134e-12,1.5081e-10,6.1831e-09,-262144,262144,1.1161e+11,1.2974e+11,3.3022e+10,39878,2.7437e+11
5,1,0,2520,42,2.5134e-12,1.5081e-10,6.3339e-09,-262144,262144,1.1187e+11,1.2974e+11,3.2708e+10,41448,2.7432e+11
5,2,0,2580,43,2.5134e-12,1.5081e-10,6.4847e-09,-262144,262144,1.1209e+11,1.2975e+11,3.2503e+10,43023,2.7434e+11
5,3,0,2640,44,2.5134e-12,1.5081e-10,6.6355e-09,-262144,262144,1.1225e+11,1.2975e+11,3.2359e+10,46134,2.7436e+11
5,4,0,2700,45,2.5134e-12,1.5081e-10,6.7863e-09,-262144,262144,1.1234e+11,1.2976e+11,3.2335e+10,48606,2.7444e+11
5,5,0,2760,46,2.5134e-12,1.5081e-10,6.9371e-09,-262144,262144,1.1239e+11,1.2976e+11,3.2279e+10,51028,2.7444e+11
5,6,0,2820,47,2.5134e-12,1.5081e-10,7.0879e-09,-262144,262144,1.1241e+11,1.2977e+11,3.2334e+10,53178,2.7451e+11
5,7,0,2880,48,2.5134e-12,1.5081e-10,7.2387e-09,-262144,262144,1.1241e+11,1.2977e+11,3.2449e+10,55232,2.7463e+11
5,8,0,2940,49,2.5134e-12,1.5081e-10,7.3895e-09,-262144,262144,1.1238e+11,1.2977e+11,3.2603e+10,57638,2.7476e+11
5,9,0,3000,50,2.5134e-12,1.5081e-10,7.5403e-09,-262144,262144,1.1235e+11,1.2978e+11,3.2737e+10,60111,2.7487e+11
6,0,0,3060,51,2.5134e-12,1.5081e-10,7.6911e-09,-262144,262144,1.1232e+11,1.2978e+11,3.2899e+10,62337,2.75e+11
6,1,0,3120,52,2.5134e-12,1.5081e-10,7.8419e-09,-262144,262144,1.123e+11,1.2979e+11,3.3041e+10,64341,2.7513e+11
6,2,0,3180,53,2.5134e-12,1.5081e-10,7.9927e-09,-262144,262144,1.1228e+11,1.2979e+11,3.315e+10,65860,2.7523e+11
6,3,0,3240,54,2.5134e-12,1.5081e-10,8.1435e-09,-262144,262144,1.1228e+11,1.298e+11,3.3212e+10,66907,2.7529e+11
6,4,0,3300,55,2.5134e-12,1.5081e-10,8.2943e-09,-262144,262144,1.1228e+11,1.298e+11,3.3279e+10,67298,2.7537e+11
6,5,0,3360,56,2.5134e-12,1.5081e-10,8.4451e-09,-262144,262144,1.1228e+11,1.2981e+11,3.3454e+10,67743,2.7554e+11
6,6,0,3420,57,2.5134e-12,1.5081e-10,8.596e-09,-262144,262144,1.1225e+11,1.2982e+11,3.3575e+10,67630,2.7564e+11
6,7,0,3480,58,2.5134e-12,1.5081e-10,8.7468e-09,-262144,262144,1.1218e+11,1.2982e+11,3.3821e+10,67255,2.7582e+11
6,8,0,3540,59,2.5134e-12,1.5081e-10,8.8976e-09,-262144,262144,1.1207e+11,1.2983e+11,3.4066e+10,66831,2.7597e+11
6,9,0,3600,60,2.5134e-12,1.5081e-10,9.0484e-09,-262144,262144,1.1192e+11,1.2983e+11,3.4502e+10,66493,2.7625e+11
7,0,0,3660,61,2.5134e-12,1.5081e-10,9.1992e-09,-262144,262144,1.117e+11,1.2984e+11,3.5008e+10,65298,2.7655e+11
7,1,0,3720,62,2.5134e-12,1.5081e-10,9.35e-09,-262143,262144,1.1141e+11,1.2985e+11,3.5624e+10,64268,2.7688e+11
7,2,0,3780,63,2.5134e-12,1.5081e-10,9.5008e-09,-262142,262144,1.1105e+11,1.2985e+11,3.6362e+10,62397,2.7726e+11
7,3,0,3840,64,2.5134e-12,1.5081e-10,9.6516e-09,-262142,262144,1.1062e+11,1.2986e+11,3.7229e+10,60937,2.7771e+11
7,4,0,3900,65,2.5134e-12,1.5081e-10,9.8024e-09,-262141,262144,1.1015e+11,1.2987e+11,3.8242e+10,58519,2.7826e+11
7,5,0,3960,66,2.5134e-12,1.5081e-10,9.9532e-09,-262139,262144,1.0962e+11,1.2988e+11,3.9256e+10,56710,2.7875e+11
7,6,0,4020,67,2.5134e-12,1.5081e-10,1.0104e-08,-262137,262144,1.0906e+11,1.2988e+11,4.0343e+10,54988,2.7928e+11
7,7,0,4080,68,2.5134e-12,1.5081e-10,1.0255e-08,-262133,262144,1.0847e+11,1.2989e+11,4.1487e+10,53022,2.7985e+11
7,8,0,4140,69,2.5134e-12,1.5081e-10,1.0406e-08,-262129,262144,1.0789e+11,1.299e+11,4.2618e+10,50516,2.8041e+11
7,9,0,4200,70,2.5134e-12,1.5081e-10,1.0556e-08,-262124,262144,1.0734e+11,1.2991e+11,4.361e+10,48169,2.8086e+11
8,0,0,4260,71,2.5134e-12,1.5081e-10,1.0707e-08,-262120,262144,1.0684e+11,1.2992e+11,4.4573e+10,45684,2.8133e+11
8,1,0,4320,72,2.5134e-12,1.5081e-10,1.0858e-08,-262118,262144,1.0641e+11,1.2993e+11,4.5465e+10,43466,2.8181e+11
8,2,0,4380,73,2.5134e-12,1.5081e-10,1.1009e-08,-262110,262144,1.0605e+11,1.2994e+11,4.6205e+10,41102,2.822e+11
8,3,0,4440,74,2.5134e-12,1.5081e-10,1.116e-08,-262105,262144,1.0579e+11,1.2995e+11,4.6696e+10,39025,2.8244e+11
8,4,0,4500,75,2.5134e-12,1.5081e-10,1.131e-08,-262097,262144,1.0563e+11,1.2996e+11,4.7057e+10,36754,2.8265e+11
8,5,0,4560,76,2.5134e-12,1.5081e-10,1.1461e-08,-262091,262144,1.0559e+11,1.2997e+11,4.717e+10,34872,2.8273e+11
8,6,0,4620,77,2.5134e-12,1.5081e-10,1.1612e-08,-262071,262144,1.0563e+11,1.2998e+11,4.7188e+10,33150,2.828e+11
8,7,0,4680,78,2.5134e-12,1.5081e-10,1.1763e-08,-262057,262144,1.0579e+11,1.2999e+11,4.6913e+10,31803,2.827e+11
8,8,0,4740,79,2.5134e-12,1.5081e-10,1.1914e-08,-262042,262144,1.0606e+11,1.3001e+11,4.6487e+10,30755,2.8255e+11
8,9,0,4800,80,2.5134e-12,1.5081e-10,1.2064e-08,-262027,262144,1.0642e+11,1.3002e+11,4.5967e+10,29533,2.8241e+11
9,0,0,4860,81,2.5134e-12,1.5081e-10,1.2215e-08,-262006,262144,1.0687e+11,1.3003e+11,4.5307e+10,28702,2.822e+11
9,1,0,4920,82,2.5134e-12,1.5081e-10,1.2366e-08,-261982,262144,1.0737e+11,1.3004e+11,4.4426e+10,28423,2.8183e+11
9,2,0,4980,83,2.5134e-12,1.5081e-10,1.2517e-08,-261957,262144,1.0792e+11,1.3005e+11,4.3464e+10,28271,2.8144e+11
9,3,0,5040,84,2.5134e-12,1.5081e-10,1.2668e-08,-261935,262144,1.0853e+11,1.3006e+11,4.2512e+10,28501,2.811e+11
9,4,0,5100,85,2.5134e-12,1.5081e-10,1.2819e-08,-261913,262144,1.0917e+11,1.3007e+11,4.1475e+10,28901,2.8071e+11
9,5,0,5160,86,2.5134e-12,1.5081e-10,1.2969e-08,-261887,262144,1.0981e+11,1.3008e+11,4.0401e+10,29895,2.803e+11
9,6,0,5220,87,2.5134e-12,1.5081e-10,1.312e-08,-261855,262144,1.1045e+11,1.301e+11,3.9413e+10,30841,2.7996e+11
9,7,0,5280,88,2.5134e-12,1.5081e-10,1.3271e-08,-261812,262144,1.1107e+11,1.3011e+11,3.8339e+10,32317,2.7951e+11
9,8,0,5340,89,2.5134e-12,1.5081e-10,1.3422e-08,-261771,262144,1.1168e+11,1.3012e+11,3.737e+10,34208,2.7917e+11
9,9,0,5400,90,2.5134e-12,1.5081e-10,1.3573e-08,-261712,262144,1.1225e+11,1.3013e+11,3.6293e+10,36454,2.7867e+11
10,0,0,5460,91,2.5134e-12,1.5081e-10,1.3723e-08,-261668,262144,1.1283e+11,1.3014e+11,3.5253e+10,38673,2.7822e+11
10,1,0,5520,92,2.5134e-12,1.5081e-10,1.3874e-08,-261616,262144,1.1339e+11,1.3015e+11,3.427e+10,41253,2.7781e+11
10,2,0,5580,93,2.5134e-12,1.5081e-10,1.4025e-08,-261559,262144,1.1392e+11,1.3016e+11,3.3303e+10,43717,2.7738e+11
10,3,0,5640,94,2.5134e-12,1.5081e-10,1.4176e-08,-261512,262144,1.1446e+11,1.3016e+11,3.2382e+10,46369,2.7701e+11
10,4,0,5700,95,2.5134e-12,1.5081e-10,1.4327e-08,-261461,262144,1.1497e+11,1.3017e+11,3.1469e+10,49225,2.7661e+11
10,5,0,5760,96,2.5134e-12,1.5081e-10,1.4477e-08,-261414,262144,1.1546e+11,1.3018e+11,3.0566e+10,52394,2.7621e+11
10,6,0,5820,97,2.5134e-12,1.5081e-10,1.4628e-08,-261344,262144,1.1587e+11,1.3019e+11,2.9808e+10,55053,2.7587e+11
10,7,0,5880,98,2.5134e-12,1.5081e-10,1.4779e-08,-261268,262144,1.1624e+11,1.302e+11,2.9068e+10,57961,2.7551e+11
10,8,0,5940,99,2.5134e-12,1.5081e-10,1.493e-08,-261185,262144,1.1656e+11,1.3021e+11,2.8442e+10,60329,2.7521e+11
10,9,0,6000,100,2.5134e-12,1.5081e-10,1.5081e-08,-261110,262144,1.1683e+11,1.3021e+11,2.7947e+10,61969,2.75e+11
11,0,0,6060,101,2.5134e-12,1.5081e-10,1.5231e-08,-261028,262144,1.1704e+11,1.3022e+11,2.7472e+10,63603,2.7473e+11
11,1,0,6120,102,2.5134e-12,1.5081e-10,1.5382e-08,-260954,262144,1.172e+11,1.3023e+11,2.7129e+10,63492,2.7456e+11
11,2,0,6180,103,2.5134e-12,1.5081e-10,1.5533e-08,-260867,262144,1.1729e+11,1.3024e+11,2.6896e+10,64515,2.7442e+11
11,3,0,6240,104,2.5134e-12,1.5081e-10,1.5684e-08,-260784,262144,1.1732e+11,1.3024e+11,2.6755e+10,64784,2.7432e+11
11,4,0,6300,105,2.5134e-12,1.5081e-10,1.5835e-08,-260690,262144,1.1728e+11,1.3025e+11,2.6709e+10,64408,2.7425e+11
11,5,0,6360,106,2.5134e-12,1.5081e-10,1.5985e-08,-260597,262144,1.1719e+11,1.3026e+11,2.6851e+10,63214,2.743e+11
11,6,0,6420,107,2.5134e-12,1.5081e-10,1.6136e-08,-260504,262144,1.1702e+11,1.3027e+11,2.7028e+10,61260,2.7431e+11
11,7,0,6480,108,2.5134e-12,1.5081e-10,1.6287e-08,-260411,262144,1.1677e+11,1.3028e+11,2.7289e+10,59084,2.7434e+11
11,8,0,6540,109,2.5134e-12,1.5081e-10,1.6438e-08,-260293,262144,1.1645e+11,1.3029e+11,2.7693e+10,57269,2.7443e+11
11,9,0,6600,110,2.5134e-12,1.5081e-10,1.6589e-08,-260176,262144,1.1607e+11,1.303e+11,2.8189e+10,55059,2.7455e+11
12,0,0,6660,111,2.5134e-12,1.5081e-10,1.6739e-08,-260053,262144,1.1564e+11,1.3031e+11,2.8738e+10,52964,2.7468e+11
12,1,0,6720,112,2.5134e-12,1.5081e-10,1.689e-08,-259952,262144,1.1519e+11,1.3031e+11,2.9342e+10,50460,2.7485e+11
12,2,0,6780,113,2.5134e-12,1.5081e-10,1.7041e-08,-259833,262144,1.1468e+11,1.3032e+11,2.9988e+10,48400,2.7499e+11
12,3,0,6840,114,2.5134e-12,1.5081e-10,1.7192e-08,-259701,262144,1.1413e+11,1.3033e+11,3.0691e+10,45864,2.7516e+11
12,4,0,6900,115,2.5134e-12,1.5081e-10,1.7343e-08,-259571,262144,1.1356e+11,1.3034e+11,3.1396e+10,43615,2.753e+11
12,5,0,6960,116,2.5134e-12,1.5081e-10,1.7494e-08,-259437,262144,1.1297e+11,1.3035e+11,3.2136e+10,41577,2.7546e+11
12,6,0,7020,117,2.5134e-12,1.5081e-10,1.7644e-08,-259302,262144,1.1236e+11,1.3036e+11,3.2887e+10,39584,2.7561e+11
12,7,0,7080,118,2.5134e-12,1.5081e-10,1.7795e-08,-259155,262144,1.1173e+11,1.3038e+11,3.3693e+10,38204,2.758e+11
12,8,0,7140,119,2.5134e-12,1.5081e-10,1.7946e-08,-259032,262144,1.1113e+11,1.3039e+11,3.4482e+10,36796,2.76e+11
12,9,0,7200,120,2.5134e-12,1.5081e-10,1.8097e-08,-258887,262144,1.1051e+11,1.304e+11,3.5229e+10,35999,2.7615e+11
13,0,0,7260,121,2.5134e-12,1.5081e-10,1.8248e-08,-258761,262144,1.0993e+11,1.3042e+11,3.5948e+10,35411,2.763e+11
13,1,0,7320,122,2.5134e-12,1.5081e-10,1.8398e-08,-258625,262144,1.0938e+11,1.3043e+11,3.6602e+10,35195,2.7642e+11
13,2,0,7380,123,2.5134e-12,1.5081e-10,1.8549e-08,-258471,262144,1.0883e+11,1.3045e+11,3.7296e+10,35137,2.7657e+11
13,3,0,7440,124,2.5134e-12,1.5081e-10,1.87e-08,-258311,262144,1.0829e+11,1.3046e+11,3.7982e+10,35365,2.7674e+11
13,4,0,7500,125,2.5134e-12,1.5081e-10,1.8851e-08,-258149,262144,1.0781e+11,1.3047e+11,3.8568e+10,36246,2.7685e+11
13,5,0,7560,126,2.5134e-12,1.5081e-10,1.9002e-08,-257966,262144,1.0734e+11,1.3049e+11,3.9019e+10,36934,2.7685e+11
13,6,0,7620,127,2.5134e-12,1.5081e-10,1.9152e-08,-257835,262144,1.0699e+11,1.305e+11,3.9403e+10,37974,2.769e+11
13,7,0,7680,128,2.5134e-12,1.5081e-10,1.9303e-08,-257698,262144,1.0667e+11,1.3052e+11,3.9686e+10,39051,2.7688e+11
13,8,0,7740,129,2.5134e-12,1.5081e-10,1.9454e-08,-257555,262144,1.0641e+11,1.3054e+11,3.9895e+10,39460,2.7684e+11
13,9,0,7800,130,2.5134e-12,1.5081e-10,1.9605e-08,-257379,262144,1.0616e+11,1.3055e+11,4.0057e+10,40607,2.7677e+11
14,0,0,7860,131,2.5134e-12,1.5081e-10,1.9756e-08,-257223,262144,1.0599e+11,1.3057e+11,4.0091e+10,41617,2.7665e+11
14,1,0,7920,132,2.5134e-12,1.5081e-10,1.9906e-08,-257041,262144,1.0584e+11,1.3058e+11,4.0077e+10,42584,2.765e+11
14,2,0,7980,133,2.5134e-12,1.5081e-10,2.0057e-08,-256874,262144,1.0577e+11,1.306e+11,3.9956e+10,43658,2.7632e+11
14,3,0,8040,134,2.5134e-12,1.5081e-10,2.0208e-08,-256718,262144,1.0575e+11,1.3061e+11,3.9767e+10,44995,2.7613e+11
14,4,0,8100,135,2.5134e-12,1.5081e-10,2.0359e-08,-256546,262144,1.0574e+11,1.3063e+11,3.9539e+10,46156,2.7591e+11
14,5,0,8160,136,2.5134e-12,1.5081e-10,2.051e-08,-256390,262144,1.0579e+11,1.3064e+11,3.926e+10,46938,2.7569e+11
14,6,0,8220,137,2.5134e-12,1.5081e-10,2.066e-08,-256218,262144,1.0584e+11,1.3066e+11,3.8943e+10,47089,2.7545e+11
14,7,0,8280,138,2.5134e-12,1.5081e-10,2.0811e-08,-256054,262144,1.059e+11,1.3068e+11,3.8657e+10,47031,2.7523e+11
14,8,0,8340,139,2.5134e-12,1.5081e-10,2.0962e-08,-255886,262144,1.0595e+11,1.3069e+11,3.8261e+10,47764,2.749e+11
14,9,0,8400,140,2.5134e-12,1.5081e-10,2.1113e-08,-255736,262144,1.0601e+11,1.3071e+11,3.7937e+10,47975,2.7466e+11
15,0,0,8460,141,2.5134e-12,1.5081e-10,2.1264e-08,-255581,262144,1.0606e+11,1.3072e+11,3.7685e+10,47920,2.7447e+11
15,1,0,8520,142,2.5134e-12,1.5081e-10,2.1414e-08,-255395,262144,1.0606e+11,1.3074e+11,3.7375e+10,47295,2.7417e+11
15,2,0,8580,143,2.5134e-12,1.5081e-10,2.1565e-08,-255204,262144,1.0603e+11,1.3075e+11,3.7179e+10,46123,2.7396e+11
15,3,0,8640,144,2.5134e-12,1.5081e-10,2.1716e-08,-255039,262144,1.0599e+11,1.3076e+11,3.7033e+10,45304,2.7379e+11
15,4,0,8700,145,2.5134e-12,1.5081e-10,2.1867e-08,-254898,262144,1.0596e+11,1.3078e+11,3.6905e+10,44374,2.7364e+11
15,5,0,8760,146,2.5134e-12,1.5081e-10,2.2018e-08,-254712,262144,1.0584e+11,1.3079e+11,3.6869e+10,43075,2.735e+11
15,6,0,8820,147,2.5134e-12,1.5081e-10,2.2169e-08,-254517,262144,1.0569e+11,1.3081e+11,3.6887e+10,40752,2.7338e+11
15,7,0,8880,148,2.5134e-12,1.5081e-10,2.2319e-08,-254362,262144,1.0554e+11,1.3082e+11,3.6945e+10,39212,2.7331e+11
15,8,0,8940,149,2.5134e-12,1.5081e-10,2.247e-08,-254176,262144,1.0533e+11,1.3084e+11,3.7116e+10,37793,2.7328e+11
15,9,0,9000,150,2.5134e-12,1.5081e-10,2.2621e-08,-253988,262144,1.0508e+11,1.3085e+11,3.7376e+10,36334,2.7331e+11
16,0,0,9060,151,2.5134e-12,1.5081e-10,2.2772e-08,-253817,262144,1.0482e+11,1.3087e+11,3.769e+10,35222,2.7338e+11
16,1,0,9120,152,2.5134e-12,1.5081e-10,2.2923e-08,-253652,262144,1.0454e+11,1.3088e+11,3.7986e+10,34453,2.734e+11
16,2,0,9180,153,2.5134e-12,1.5081e-10,2.3073e-08,-253481,262144,1.0422e+11,1.309e+11,3.8371e+10,33865,2.7348e+11
16,3,0,9240,154,2.5134e-12,1.5081e-10,2.3224e-08,-253322,262144,1.0388e+11,1.3091e+11,3.879e+10,33762,2.7358e+11
16,4,0,9300,155,2.5134e-12,1.5081e-10,2.3375e-08,-253151,262144,1.035e+11,1.3093e+11,3.9214e+10,33558,2.7364e+11
16,5,0,9360,156,2.5134e-12,1.5081e-10,2.3526e-08,-252983,262144,1.031e+11,1.3094e+11,3.9681e+10,33565,2.7372e+11
16,6,0,9420,157,2.5134e-12,1.5081e-10,2.3677e-08,-252804,262144,1.0266e+11,1.3096e+11,4.0221e+10,33665,2.7384e+11
16,7,0,9480,158,2.5134e-12,1.5081e-10,2.3827e-08,-252659,262144,1.0222e+11,1.3097e+11,4.0813e+10,33380,2.7401e+11
16,8,0,9540,159,2.5134e-12,1.5081e-10,2.3978e-08,-252506,262144,1.0174e+11,1.3099e+11,4.141e+10,33549,2.7414e+11
16,9,0,9600,160,2.5134e-12,1.5081e-10,2.4129e-08,-252343,262144,1.0123e+11,1.31e+11,4.2029e+10,33868,2.7427e+11
17,0,0,9660,161,2.5134e-12,1.5081e-10,2.428e-08,-252198,262144,1.0073e+11,1.3102e+11,4.2692e+10,34142,2.7444e+11
17,1,0,9720,162,2.5134e-12,1.5081e-10,2.4431e-08,-252048,262144,1.002e+11,1.3104e+11,4.3443e+10,34881,2.7468e+11
17,2,0,9780,163,2.5134e-12,1.5081e-10,2.4581e-08,-251882,262144,9.965e+10,1.3106e+11,4.4166e+10,35075,2.7487e+11
17,3,0,9840,164,2.5134e-12,1.5081e-10,2.4732e-08,-251743,262144,9.9123e+10,1.3107e+11,4.4913e+10,35707,2.7511e+11
17,4,0,9900,165,2.5134e-12,1.5081e-10,2.4883e-08,-251588,262144,9.8578e+10,1.3109e+11,4.5703e+10,36527,2.7537e+11
17,5,0,9960,166,2.5134e-12,1.5081e-10,2.5034e-08,-251440,262144,9.8047e+10,1.3111e+11,4.645e+10,37630,2.7561e+11
17,6,0,10020,167,2.5134e-12,1.5081e-10,2.5185e-08,-251294,262144,9.7528e+10,1.3113e+11,4.72e+10,38557,2.7586e+11
17,7,0,10080,168,2.5134e-12,1.5081e-10,2.5335e-08,-251133,262144,9.7016e+10,1.3115e+11,4.7864e+10,39375,2.7603e+11
17,8,0,10140,169,2.5134e-12,1.5081e-10,2.5486e-08,-250968,262144,9.6528e+10,1.3117e+11,4.8519e+10,40514,2.7622e+11
17,9,0,10200,170,2.5134e-12,1.5081e-10,2.5637e-08,-250801,262144,9.608e+10,1.3119e+11,4.9211e+10,41635,2.7648e+11
18,0,0,10260,171,2.5134e-12,1.5081e-10,2.5788e-08,-250653,262144,9.5672e+10,1.3121e+11,4.9763e+10,42544,2.7665e+11
18,1,0,10320,172,2.5134e-12,1.5081e-10,2.5939e-08,-250517,262144,9.5315e+10,1.3123e+11,5.0306e+10,42995,2.7685e+11
18,2,0,10380,173,2.5134e-12,1.5081e-10,2.6089e-08,-250378,262144,9.4986e+10,1.3125e+11,5.0676e+10,43408,2.7692e+11
18,3,0,10440,174,2.5134e-12,1.5081e-10,2.624e-08,-250231,262144,9.4693e+10,1.3127e+11,5.1083e+10,43569,2.7705e+11
18,4,0,10500,175,2.5134e-12,1.5081e-10,2.6391e-08,-250067,262144,9.4423e+10,1.313e+11,5.1401e+10,43911,2.7712e+11
18,5,0,10560,176,2.5134e-12,1.5081e-10,2.6542e-08,-249934,262144,9.421e+10,1.3132e+11,5.165e+10,43907,2.7718e+11
18,6,0,10620,177,2.5134e-12,1.5081e-10,2.6693e-08,-249827,262144,9.4049e+10,1.3134e+11,5.1851e+10,43280,2.7724e+11
18,7,0,10680,178,2.5134e-12,1.5081e-10,2.6844e-08,-249694,262144,9.3902e+10,1.3136e+11,5.2076e+10,42387,2.7734e+11
18,8,0,10740,179,2.5134e-12,1.5081e-10,2.6994e-08,-249545,262144,9.3765e+10,1.3138e+11,5.2258e+10,41123,2.7741e+11
