time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
69,5,0,41160,686,5.0269e-12,3.0161e-10,2.0691e-07,-1868026,2097152,6.4123e+10,1.8199e+11,4.1529e+10,2397.8,2.8764e+11
69,6,0,41220,687,5.0269e-12,3.0161e-10,2.0721e-07,-1867936,2097152,6.4035e+10,1.8207e+11,4.1531e+10,2408.9,2.8764e+11
69,7,0,41280,688,5.0269e-12,3.0161e-10,2.0751e-07,-1867835,2097152,6.3937e+10,1.8216e+11,4.1579e+10,2501.1,2.8768e+11
69,8,0,41340,689,5.0269e-12,3.0161e-10,2.0781e-07,-1867739,2097152,6.3825e+10,1.8225e+11,4.1649e+10,2648.1,2.8772e+11
69,9,0,41400,690,5.0269e-12,3.0161e-10,2.0811e-07,-1867622,2097152,6.3704e+10,1.8233e+11,4.175e+10,2814.2,2.8779e+11
70,0,0,41460,691,5.0269e-12,3.0161e-10,2.0841e-07,-1867521,2097152,6.3576e+10,1.8242e+11,4.1837e+10,3012.4,2.8783e+11
70,1,0,41520,692,5.0269e-12,3.0161e-10,2.0872e-07,-1867434,2097152,6.3447e+10,1.8251e+11,4.1943e+10,3192,2.879e+11
70,2,0,41580,693,5.0269e-12,3.0161e-10,2.0902e-07,-1867326,2097152,6.3316e+10,1.826e+11,4.2032e+10,3388.4,2.8795e+11
70,3,0,41640,694,5.0269e-12,3.0161e-10,2.0932e-07,-1867213,2097152,6.32e+10,1.827e+11,4.2087e+10,3555.2,2.8798e+11
70,4,0,41700,695,5.0269e-12,3.0161e-10,2.0962e-07,-1867103,2097152,6.3101e+10,1.8279e+11,4.2098e+10,3604.7,2.8799e+11
70,5,0,41760,696,5.0269e-12,3.0161e-10,2.0992e-07,-1866994,2097152,6.3023e+10,1.8288e+11,4.2081e+10,3634.2,2.8799e+11
70,6,0,41820,697,5.0269e-12,3.0161e-10,2.1022e-07,-1866879,2097152,6.2973e+10,1.8298e+11,4.2033e+10,3593.1,2.8799e+11
70,7,0,41880,698,5.0269e-12,3.0161e-10,2.1053e-07,-1866770,2097152,6.2944e+10,1.8307e+11,4.1928e+10,3511.6,2.8795e+11
70,8,0,41940,699,5.0269e-12,3.0161e-10,2.1083e-07,-1866674,2097152,6.2939e+10,1.8317e+11,4.1787e+10,3421.4,2.8789e+11
70,9,0,42000,700,5.0269e-12,3.0161e-10,2.1113e-07,-1866553,2097152,6.2957e+10,1.8326e+11,4.1626e+10,3297.7,2.8784e+11
71,0,0,42060,701,5.0269e-12,3.0161e-10,2.1143e-07,-1866451,2097152,6.2992e+10,1.8335e+11,4.1445e+10,3218.3,2.8779e+11
71,1,0,42120,702,5.0269e-12,3.0161e-10,2.1173e-07,-1866342,2097152,6.3032e+10,1.8344e+11,4.1247e+10,3132,2.8772e+11
71,2,0,42180,703,5.0269e-12,3.0161e-10,2.1203e-07,-1866211,2097152,6.3075e+10,1.8353e+11,4.1052e+10,3106,2.8766e+11
71,3,0,42240,704,5.0269e-12,3.0161e-10,2.1234e-07,-1866102,2097152,6.3116e+10,1.8362e+11,4.0873e+10,3090,2.8761e+11
71,4,0,42300,705,5.0269e-12,3.0161e-10,2.1264e-07,-1866007,2097152,6.3138e+10,1.837e+11,4.073e+10,3102.9,2.8757e+11
71,5,0,42360,706,5.0269e-12,3.0161e-10,2.1294e-07,-1865910,2097152,6.3145e+10,1.8379e+11,4.059e+10,3121.9,2.8752e+11
71,6,0,42420,707,5.0269e-12,3.0161e-10,2.1324e-07,-1865799,2097152,6.3134e+10,1.8387e+11,4.0457e+10,3182.4,2.8746e+11
71,7,0,42480,708,5.0269e-12,3.0161e-10,2.1354e-07,-1865670,2097152,6.3108e+10,1.8395e+11,4.0389e+10,3214.1,2.8744e+11
71,8,0,42540,709,5.0269e-12,3.0161e-10,2.1384e-07,-1865550,2097152,6.3068e+10,1.8402e+11,4.0346e+10,3214.9,2.8744e+11
71,9,0,42600,710,5.0269e-12,3.0161e-10,2.1414e-07,-1865459,2097152,6.3018e+10,1.841e+11,4.0311e+10,3209.1,2.8743e+11
72,0,0,42660,711,5.0269e-12,3.0161e-10,2.1445e-07,-1865361,2097152,6.2962e+10,1.8417e+11,4.0298e+10,3173.8,2.8743e+11
72,1,0,42720,712,5.0269e-12,3.0161e-10,2.1475e-07,-1865250,2097152,6.29e+10,1.8425e+11,4.0308e+10,3173.1,2.8746e+11
72,2,0,42780,713,5.0269e-12,3.0161e-10,2.1505e-07,-1865162,2097152,6.2826e+10,1.8432e+11,4.0317e+10,3163.8,2.8747e+11
72,3,0,42840,714,5.0269e-12,3.0161e-10,2.1535e-07,-1865078,2097152,6.2738e+10,1.844e+11,4.035e+10,3131.3,2.8749e+11
72,4,0,42900,715,5.0269e-12,3.0161e-10,2.1565e-07,-1864975,2097152,6.2635e+10,1.8447e+11,4.0435e+10,3138.4,2.8754e+11
72,5,0,42960,716,5.0269e-12,3.0161e-10,2.1595e-07,-1864889,2097152,6.2508e+10,1.8455e+11,4.0509e+10,3154.4,2.8756e+11
72,6,0,43020,717,5.0269e-12,3.0161e-10,2.1626e-07,-1864788,2097152,6.2359e+10,1.8463e+11,4.0658e+10,3190.3,2.8764e+11
72,7,0,43080,718,5.0269e-12,3.0161e-10,2.1656e-07,-1864700,2097152,6.2192e+10,1.8471e+11,4.0819e+10,3267.2,2.8772e+11
72,8,0,43140,719,5.0269e-12,3.0161e-10,2.1686e-07,-1864619,2097152,6.2004e+10,1.8479e+11,4.1029e+10,3383.7,2.8782e+11
72,9,0,43200,720,5.0269e-12,3.0161e-10,2.1716e-07,-1864517,2097152,6.18e+10,1.8487e+11,4.1253e+10,3465.2,2.8792e+11
73,0,0,43260,721,5.0269e-12,3.0161e-10,2.1746e-07,-1864414,2097152,6.1591e+10,1.8496e+11,4.1484e+10,3536.3,2.8803e+11
73,1,0,43320,722,5.0269e-12,3.0161e-10,2.1776e-07,-1864307,2097152,6.1378e+10,1.8504e+11,4.1725e+10,3572.7,2.8814e+11
73,2,0,43380,723,5.0269e-12,3.0161e-10,2.1807e-07,-1864184,2097152,6.1162e+10,1.8513e+11,4.1941e+10,3535.7,2.8823e+11
73,3,0,43440,724,5.0269e-12,3.0161e-10,2.1837e-07,-1864071,2097152,6.0955e+10,1.8522e+11,4.2162e+10,3453.6,2.8834e+11
73,4,0,43500,725,5.0269e-12,3.0161e-10,2.1867e-07,-1863959,2097152,6.0759e+10,1.8532e+11,4.2359e+10,3318.6,2.8843e+11
73,5,0,43560,726,5.0269e-12,3.0161e-10,2.1897e-07,-1863850,2097152,6.0575e+10,1.8541e+11,4.2535e+10,3155.5,2.8852e+11
73,6,0,43620,727,5.0269e-12,3.0161e-10,2.1927e-07,-1863759,2097152,6.0407e+10,1.8551e+11,4.2692e+10,3010.4,2.8861e+11
73,7,0,43680,728,5.0269e-12,3.0161e-10,2.1957e-07,-1863655,2097152,6.0258e+10,1.8561e+11,4.2793e+10,2888.7,2.8866e+11
73,8,0,43740,729,5.0269e-12,3.0161e-10,2.1988e-07,-1863559,2097152,6.0135e+10,1.8571e+11,4.2868e+10,2838.8,2.8871e+11
73,9,0,43800,730,5.0269e-12,3.0161e-10,2.2018e-07,-1863462,2097152,6.0039e+10,1.8581e+11,4.2877e+10,2773.1,2.8872e+11
74,0,0,43860,731,5.0269e-12,3.0161e-10,2.2048e-07,-1863362,2097152,5.997e+10,1.8591e+11,4.2822e+10,2741.1,2.887e+11
74,1,0,43920,732,5.0269e-12,3.0161e-10,2.2078e-07,-1863268,2097152,5.9928e+10,1.8601e+11,4.2737e+10,2701.1,2.8867e+11
74,2,0,43980,733,5.0269e-12,3.0161e-10,2.2108e-07,-1863166,2097152,5.9918e+10,1.861e+11,4.2609e+10,2663.3,2.8863e+11
74,3,0,44040,734,5.0269e-12,3.0161e-10,2.2138e-07,-1863080,2097152,5.9929e+10,1.862e+11,4.2442e+10,2633.2,2.8857e+11
74,4,0,44100,735,5.0269e-12,3.0161e-10,2.2169e-07,-1862990,2097152,5.9971e+10,1.863e+11,4.2242e+10,2595.3,2.8851e+11
74,5,0,44160,736,5.0269e-12,3.0161e-10,2.2199e-07,-1862904,2097152,6.0028e+10,1.864e+11,4.1991e+10,2555.8,2.8842e+11
74,6,0,44220,737,5.0269e-12,3.0161e-10,2.2229e-07,-1862797,2097152,6.0099e+10,1.8649e+11,4.1743e+10,2548.1,2.8833e+11
74,7,0,44280,738,5.0269e-12,3.0161e-10,2.2259e-07,-1862681,2097152,6.0181e+10,1.8658e+11,4.1482e+10,2510.7,2.8824e+11
74,8,0,44340,739,5.0269e-12,3.0161e-10,2.2289e-07,-1862585,2097152,6.0263e+10,1.8667e+11,4.1215e+10,2468,2.8815e+11
74,9,0,44400,740,5.0269e-12,3.0161e-10,2.2319e-07,-1862491,2097152,6.0343e+10,1.8676e+11,4.0939e+10,2485.6,2.8804e+11
75,0,0,44460,741,5.0269e-12,3.0161e-10,2.2349e-07,-1862404,2097152,6.0415e+10,1.8684e+11,4.0658e+10,2549.9,2.8791e+11
75,1,0,44520,742,5.0269e-12,3.0161e-10,2.238e-07,-1862304,2097152,6.0481e+10,1.8692e+11,4.0441e+10,2638.8,2.8785e+11
75,2,0,44580,743,5.0269e-12,3.0161e-10,2.241e-07,-1862211,2097152,6.0536e+10,1.8701e+11,4.0228e+10,2763.1,2.8777e+11
75,3,0,44640,744,5.0269e-12,3.0161e-10,2.244e-07,-1862106,2097152,6.0581e+10,1.8709e+11,4.0049e+10,2845.1,2.8772e+11
75,4,0,44700,745,5.0269e-12,3.0161e-10,2.247e-07,-1862009,2097152,6.062e+10,1.8716e+11,3.9874e+10,2944.7,2.8766e+11
75,5,0,44760,746,5.0269e-12,3.0161e-10,2.25e-07,-1861938,2097152,6.0652e+10,1.8724e+11,3.9728e+10,3024.4,2.8762e+11
75,6,0,44820,747,5.0269e-12,3.0161e-10,2.253e-07,-1861848,2097152,6.0674e+10,1.8732e+11,3.9585e+10,3052.9,2.8758e+11
75,7,0,44880,748,5.0269e-12,3.0161e-10,2.2561e-07,-1861772,2097152,6.0692e+10,1.8739e+11,3.9451e+10,3061.6,2.8753e+11
75,8,0,44940,749,5.0269e-12,3.0161e-10,2.2591e-07,-1861668,2097152,6.0704e+10,1.8747e+11,3.9322e+10,2979.3,2.8749e+11
75,9,0,45000,750,5.0269e-12,3.0161e-10,2.2621e-07,-1861555,2097152,6.0709e+10,1.8754e+11,3.9207e+10,2958,2.8746e+11
76,0,0,45060,751,5.0269e-12,3.0161e-10,2.2651e-07,-1861470,2097152,6.0702e+10,1.8762e+11,3.9114e+10,2915.1,2.8743e+11
76,1,0,45120,752,5.0269e-12,3.0161e-10,2.2681e-07,-1861376,2097152,6.0681e+10,1.8769e+11,3.9039e+10,2827.7,2.8741e+11
76,2,0,45180,753,5.0269e-12,3.0161e-10,2.2711e-07,-1861290,2097152,6.064e+10,1.8776e+11,3.9006e+10,2789.1,2.8741e+11
76,3,0,45240,754,5.0269e-12,3.0161e-10,2.2742e-07,-1861203,2097152,6.0582e+10,1.8784e+11,3.8998e+10,2814.4,2.8742e+11
76,4,0,45300,755,5.0269e-12,3.0161e-10,2.2772e-07,-1861114,2097152,6.0507e+10,1.8792e+11,3.902e+10,2848.8,2.8744e+11
76,5,0,45360,756,5.0269e-12,3.0161e-10,2.2802e-07,-1861022,2097152,6.0416e+10,1.8799e+11,3.9074e+10,2877.7,2.8748e+11
76,6,0,45420,757,5.0269e-12,3.0161e-10,2.2832e-07,-1860948,2097152,6.0305e+10,1.8807e+11,3.9152e+10,2987.4,2.8753e+11
76,7,0,45480,758,5.0269e-12,3.0161e-10,2.2862e-07,-1860855,2097152,6.0179e+10,1.8815e+11,3.9256e+10,3149.5,2.8758e+11
76,8,0,45540,759,5.0269e-12,3.0161e-10,2.2892e-07,-1860770,2097152,6.0049e+10,1.8823e+11,3.9359e+10,3301.2,2.8764e+11
76,9,0,45600,760,5.0269e-12,3.0161e-10,2.2923e-07,-1860679,2097152,5.9915e+10,1.8831e+11,3.9465e+10,3457.8,2.8769e+11
77,0,0,45660,761,5.0269e-12,3.0161e-10,2.2953e-07,-1860588,2097152,5.9781e+10,1.8839e+11,3.9563e+10,3670.3,2.8774e+11
77,1,0,45720,762,5.0269e-12,3.0161e-10,2.2983e-07,-1860501,2097152,5.9649e+10,1.8848e+11,3.9647e+10,3826,2.8777e+11
77,2,0,45780,763,5.0269e-12,3.0161e-10,2.3013e-07,-1860409,2097152,5.9525e+10,1.8856e+11,3.9714e+10,3999.1,2.878e+11
77,3,0,45840,764,5.0269e-12,3.0161e-10,2.3043e-07,-1860320,2097152,5.9402e+10,1.8864e+11,3.979e+10,4121.2,2.8784e+11
77,4,0,45900,765,5.0269e-12,3.0161e-10,2.3073e-07,-1860236,2097152,5.9285e+10,1.8873e+11,3.9863e+10,4161.8,2.8787e+11
77,5,0,45960,766,5.0269e-12,3.0161e-10,2.3104e-07,-1860159,2097152,5.917e+10,1.8881e+11,3.9929e+10,4148.9,2.8791e+11
77,6,0,46020,767,5.0269e-12,3.0161e-10,2.3134e-07,-1860077,2097152,5.9061e+10,1.889e+11,3.9973e+10,4022.3,2.8793e+11
77,7,0,46080,768,5.0269e-12,3.0161e-10,2.3164e-07,-1859981,2097152,5.8953e+10,1.8898e+11,4.0021e+10,3824.8,2.8796e+11
77,8,0,46140,769,5.0269e-12,3.0161e-10,2.3194e-07,-1859916,2097152,5.8852e+10,1.8907e+11,4.0064e+10,3580.9,2.8799e+11
77,9,0,46200,770,5.0269e-12,3.0161e-10,2.3224e-07,-1859840,2097152,5.8757e+10,1.8916e+11,4.0094e+10,3336.7,2.8801e+11
78,0,0,46260,771,5.0269e-12,3.0161e-10,2.3254e-07,-1859773,2097152,5.8664e+10,1.8924e+11,4.0134e+10,3104.1,2.8804e+11
78,1,0,46320,772,5.0269e-12,3.0161e-10,2.3284e-07,-1859702,2097152,5.8578e+10,1.8933e+11,4.0152e+10,2849.2,2.8806e+11
78,2,0,46380,773,5.0269e-12,3.0161e-10,2.3315e-07,-1859618,2097152,5.8496e+10,1.8941e+11,4.0171e+10,2700.7,2.8808e+11
78,3,0,46440,774,5.0269e-12,3.0161e-10,2.3345e-07,-1859542,2097152,5.8418e+10,1.895e+11,4.0166e+10,2579.3,2.8808e+11
78,4,0,46500,775,5.0269e-12,3.0161e-10,2.3375e-07,-1859446,2097152,5.8344e+10,1.8958e+11,4.0161e+10,2541.4,2.8809e+11
78,5,0,46560,776,5.0269e-12,3.0161e-10,2.3405e-07,-1859338,2097152,5.8274e+10,1.8967e+11,4.0153e+10,2580.6,2.8809e+11
78,6,0,46620,777,5.0269e-12,3.0161e-10,2.3435e-07,-1859252,2097152,5.8209e+10,1.8975e+11,4.0129e+10,2683.8,2.8809e+11
78,7,0,46680,778,5.0269e-12,3.0161e-10,2.3465e-07,-1859167,2097152,5.8147e+10,1.8983e+11,4.0107e+10,2835,2.8809e+11
78,8,0,46740,779,5.0269e-12,3.0161e-10,2.3496e-07,-1859086,2097152,5.8087e+10,1.8992e+11,4.0075e+10,3001.6,2.8808e+11
78,9,0,46800,780,5.0269e-12,3.0161e-10,2.3526e-07,-1859018,2097152,5.8025e+10,1.9e+11,4.007e+10,3163,2.881e+11
79,0,0,46860,781,5.0269e-12,3.0161e-10,2.3556e-07,-1858943,2097152,5.7962e+10,1.9008e+11,4.0066e+10,3332.7,2.8811e+11
79,1,0,46920,782,5.0269e-12,3.0161e-10,2.3586e-07,-1858873,2097152,5.7904e+10,1.9017e+11,4.0037e+10,3503.2,2.8811e+11
79,2,0,46980,783,5.0269e-12,3.0161e-10,2.3616e-07,-1858801,2097152,5.7841e+10,1.9025e+11,4.0033e+10,3693.3,2.8812e+11
79,3,0,47040,784,5.0269e-12,3.0161e-10,2.3646e-07,-1858733,2097152,5.778e+10,1.9033e+11,4.001e+10,3848.5,2.8812e+11
79,4,0,47100,785,5.0269e-12,3.0161e-10,2.3677e-07,-1858659,2097152,5.7721e+10,1.9042e+11,3.9966e+10,4038.6,2.8811e+11
79,5,0,47160,786,5.0269e-12,3.0161e-10,2.3707e-07,-1858585,2097152,5.7657e+10,1.9051e+11,3.9905e+10,4216.4,2.8807e+11
79,6,0,47220,787,5.0269e-12,3.0161e-10,2.3737e-07,-1858517,2097152,5.7598e+10,1.9059e+11,3.9848e+10,4321.6,2.8804e+11
79,7,0,47280,788,5.0269e-12,3.0161e-10,2.3767e-07,-1858436,2097152,5.7545e+10,1.9068e+11,3.9816e+10,4375.6,2.8804e+11
79,8,0,47340,789,5.0269e-12,3.0161e-10,2.3797e-07,-1858367,2097152,5.7494e+10,1.9077e+11,3.9752e+10,4362.7,2.8801e+11
79,9,0,47400,790,5.0269e-12,3.0161e-10,2.3827e-07,-1858307,2097152,5.7457e+10,1.9085e+11,3.9701e+10,4262.2,2.8801e+11
80,0,0,47460,791,5.0269e-12,3.0161e-10,2.3858e-07,-1858240,2097152,5.7429e+10,1.9094e+11,3.9608e+10,4131.4,2.8798e+11
80,1,0,47520,792,5.0269e-12,3.0161e-10,2.3888e-07,-1858166,2097152,5.7419e+10,1.9103e+11,3.9483e+10,4014.2,2.8793e+11
80,2,0,47580,793,5.0269e-12,3.0161e-10,2.3918e-07,-1858102,2097152,5.7427e+10,1.9112e+11,3.9344e+10,3901.8,2.8789e+11
80,3,0,47640,794,5.0269e-12,3.0161e-10,2.3948e-07,-1858020,2097152,5.7456e+10,1.912e+11,3.9169e+10,3795.6,2.8783e+11
80,4,0,47700,795,5.0269e-12,3.0161e-10,2.3978e-07,-1857945,2097152,5.7504e+10,1.9129e+11,3.8946e+10,3704.4,2.8774e+11
80,5,0,47760,796,5.0269e-12,3.0161e-10,2.4008e-07,-1857868,2097152,5.7568e+10,1.9137e+11,3.8726e+10,3626.1,2.8767e+11
80,6,0,47820,797,5.0269e-12,3.0161e-10,2.4039e-07,-1857799,2097152,5.7641e+10,1.9145e+11,3.8486e+10,3546.2,2.8758e+11
80,7,0,47880,798,5.0269e-12,3.0161e-10,2.4069e-07,-1857745,2097152,5.772e+10,1.9153e+11,3.8243e+10,3472.6,2.875e+11
80,8,0,47940,799,5.0269e-12,3.0161e-10,2.4099e-07,-1857668,2097152,5.7799e+10,1.9161e+11,3.801e+10,3446.6,2.8742e+11
80,9,0,48000,800,5.0269e-12,3.0161e-10,2.4129e-07,-1857602,2097152,5.7868e+10,1.9169e+11,3.7786e+10,3498.8,2.8734e+11
81,0,0,48060,801,5.0269e-12,3.0161e-10,2.4159e-07,-1857541,2097152,5.7921e+10,1.9176e+11,3.76e+10,3576.7,2.8728e+11
81,1,0,48120,802,5.0269e-12,3.0161e-10,2.4189e-07,-1857468,2097152,5.7951e+10,1.9183e+11,3.7442e+10,3749.2,2.8722e+11
81,2,0,48180,803,5.0269e-12,3.0161e-10,2.4219e-07,-1857406,2097152,5.7962e+10,1.9189e+11,3.7333e+10,3938.7,2.8719e+11
81,3,0,48240,804,5.0269e-12,3.0161e-10,2.425e-07,-1857336,2097152,5.7949e+10,1.9196e+11,3.7256e+10,4036.3,2.8716e+11
81,4,0,48300,805,5.0269e-12,3.0161e-10,2.428e-07,-1857263,2097152,5.7912e+10,1.9202e+11,3.7238e+10,4165.5,2.8717e+11
81,5,0,48360,806,5.0269e-12,3.0161e-10,2.431e-07,-1857189,2097152,5.7852e+10,1.9209e+11,3.7237e+10,4224.7,2.8718e+11
81,6,0,48420,807,5.0269e-12,3.0161e-10,2.434e-07,-1857122,2097152,5.7778e+10,1.9215e+11,3.7259e+10,4213.5,2.8719e+11
81,7,0,48480,808,5.0269e-12,3.0161e-10,2.437e-07,-1857057,2097152,5.7689e+10,1.9222e+11,3.7322e+10,4181.6,2.8723e+11
81,8,0,48540,809,5.0269e-12,3.0161e-10,2.44e-07,-1856999,2097152,5.7589e+10,1.9228e+11,3.7395e+10,4097,2.8726e+11
81,9,0,48600,810,5.0269e-12,3.0161e-10,2.4431e-07,-1856922,2097152,5.7473e+10,1.9234e+11,3.7499e+10,3988.6,2.8732e+11
82,0,0,48660,811,5.0269e-12,3.0161e-10,2.4461e-07,-1856860,2097152,5.7345e+10,1.9241e+11,3.763e+10,3880.8,2.8739e+11
82,1,0,48720,812,5.0269e-12,3.0161e-10,2.4491e-07,-1856797,2097152,5.7198e+10,1.9248e+11,3.7778e+10,3844.4,2.8746e+11
82,2,0,48780,813,5.0269e-12,3.0161e-10,2.4521e-07,-1856723,2097152,5.7029e+10,1.9255e+11,3.7956e+10,3831.8,2.8754e+11
82,3,0,48840,814,5.0269e-12,3.0161e-10,2.4551e-07,-1856660,2097152,5.6839e+10,1.9263e+11,3.8155e+10,3804.4,2.8762e+11
82,4,0,48900,815,5.0269e-12,3.0161e-10,2.4581e-07,-1856615,2097152,5.6631e+10,1.927e+11,3.8399e+10,3799.4,2.8773e+11
82,5,0,48960,816,5.0269e-12,3.0161e-10,2.4612e-07,-1856555,2097152,5.6407e+10,1.9278e+11,3.8647e+10,3796.1,2.8784e+11
82,6,0,49020,817,5.0269e-12,3.0161e-10,2.4642e-07,-1856483,2097152,5.6171e+10,1.9286e+11,3.8924e+10,3701.7,2.8796e+11
82,7,0,49080,818,5.0269e-12,3.0161e-10,2.4672e-07,-1856427,2097152,5.5935e+10,1.9295e+11,3.9215e+10,3631.3,2.881e+11
82,8,0,49140,819,5.0269e-12,3.0161e-10,2.4702e-07,-1856368,2097152,5.5703e+10,1.9303e+11,3.9466e+10,3509.7,2.882e+11
82,9,0,49200,820,5.0269e-12,3.0161e-10,2.4732e-07,-1856297,2097152,5.5486e+10,1.9312e+11,3.9693e+10,3363.4,2.883e+11
83,0,0,49260,821,5.0269e-12,3.0161e-10,2.4762e-07,-1856229,2097152,5.5288e+10,1.9321e+11,3.99e+10,3196.2,2.884e+11
83,1,0,49320,822,5.0269e-12,3.0161e-10,2.4793e-07,-1856151,2097152,5.5112e+10,1.933e+11,4.0072e+10,3013.8,2.8848e+11
83,2,0,49380,823,5.0269e-12,3.0161e-10,2.4823e-07,-1856073,2097152,5.4957e+10,1.9339e+11,4.0201e+10,2873.9,2.8854e+11
83,3,0,49440,824,5.0269e-12,3.0161e-10,2.4853e-07,-1856005,2097152,5.4827e+10,1.9348e+11,4.0282e+10,2820.2,2.8859e+11
83,4,0,49500,825,5.0269e-12,3.0161e-10,2.4883e-07,-1855925,2097152,5.4718e+10,1.9357e+11,4.0339e+10,2801,2.8863e+11
83,5,0,49560,826,5.0269e-12,3.0161e-10,2.4913e-07,-1855864,2097152,5.4635e+10,1.9366e+11,4.0329e+10,2829.8,2.8862e+11
83,6,0,49620,827,5.0269e-12,3.0161e-10,2.4943e-07,-1855805,2097152,5.4574e+10,1.9375e+11,4.0297e+10,2908.4,2.8862e+11
83,7,0,49680,828,5.0269e-12,3.0161e-10,2.4974e-07,-1855750,2097152,5.4529e+10,1.9384e+11,4.0298e+10,2985.5,2.8867e+11
83,8,0,49740,829,5.0269e-12,3.0161e-10,2.5004e-07,-1855687,2097152,5.4507e+10,1.9393e+11,4.0228e+10,3102.6,2.8867e+11
83,9,0,49800,830,5.0269e-12,3.0161e-10,2.5034e-07,-1855632,2097152,5.4496e+10,1.9402e+11,4.0104e+10,3278.2,2.8862e+11
84,0,0,49860,831,5.0269e-12,3.0161e-10,2.5064e-07,-1855572,2097152,5.4496e+10,1.9411e+11,3.9943e+10,3377.3,2.8855e+11
84,1,0,49920,832,5.0269e-12,3.0161e-10,2.5094e-07,-1855498,2097152,5.451e+10,1.9419e+11,3.9763e+10,3482.1,2.8847e+11
84,2,0,49980,833,5.0269e-12,3.0161e-10,2.5124e-07,-1855441,2097152,5.4532e+10,1.9428e+11,3.9585e+10,3577.9,2.8839e+11
84,3,0,50040,834,5.0269e-12,3.0161e-10,2.5154e-07,-1855381,2097152,5.4554e+10,1.9436e+11,3.9417e+10,3651.1,2.8833e+11
84,4,0,50100,835,5.0269e-12,3.0161e-10,2.5185e-07,-1855326,2097152,5.4581e+10,1.9444e+11,3.9252e+10,3720.6,2.8828e+11
84,5,0,50160,836,5.0269e-12,3.0161e-10,2.5215e-07,-1855274,2097152,5.4611e+10,1.9452e+11,3.9094e+10,3723.2,2.8823e+11
84,6,0,50220,837,5.0269e-12,3.0161e-10,2.5245e-07,-1855201,2097152,5.4634e+10,1.946e+11,3.8955e+10,3706.1,2.8819e+11
84,7,0,50280,838,5.0269e-12,3.0161e-10,2.5275e-07,-1855126,2097152,5.4652e+10,1.9468e+11,3.8816e+10,3631.5,2.8815e+11
84,8,0,50340,839,5.0269e-12,3.0161e-10,2.5305e-07,-1855063,2097152,5.4666e+10,1.9476e+11,3.8675e+10,3552.4,2.881e+11
84,9,0,50400,840,5.0269e-12,3.0161e-10,2.5335e-07,-1854991,2097152,5.4676e+10,1.9484e+11,3.8568e+10,3480.6,2.8808e+11
85,0,0,50460,841,5.0269e-12,3.0161e-10,2.5366e-07,-1854909,2097152,5.4673e+10,1.9491e+11,3.8454e+10,3453.3,2.8804e+11
85,1,0,50520,842,5.0269e-12,3.0161e-10,2.5396e-07,-1854838,2097152,5.4665e+10,1.9499e+11,3.8365e+10,3401.5,2.8802e+11
85,2,0,50580,843,5.0269e-12,3.0161e-10,2.5426e-07,-1854767,2097152,5.4651e+10,1.9506e+11,3.8284e+10,3375.5,2.88e+11
85,3,0,50640,844,5.0269e-12,3.0161e-10,2.5456e-07,-1854695,2097152,5.4634e+10,1.9513e+11,3.8211e+10,3323.8,2.8798e+11
85,4,0,50700,845,5.0269e-12,3.0161e-10,2.5486e-07,-1854614,2097152,5.4614e+10,1.9521e+11,3.8138e+10,3239.1,2.8796e+11
85,5,0,50760,846,5.0269e-12,3.0161e-10,2.5516e-07,-1854546,2097152,5.4596e+10,1.9528e+11,3.8054e+10,3166.2,2.8793e+11
85,6,0,50820,847,5.0269e-12,3.0161e-10,2.5547e-07,-1854491,2097152,5.4578e+10,1.9535e+11,3.7974e+10,3080.9,2.879e+11
85,7,0,50880,848,5.0269e-12,3.0161e-10,2.5577e-07,-1854424,2097152,5.4566e+10,1.9542e+11,3.7891e+10,3025.7,2.8788e+11
85,8,0,50940,849,5.0269e-12,3.0161e-10,2.5607e-07,-1854345,2097152,5.4554e+10,1.9549e+11,3.781e+10,2977.3,2.8786e+11
85,9,0,51000,850,5.0269e-12,3.0161e-10,2.5637e-07,-1854284,2097152,5.4546e+10,1.9556e+11,3.7726e+10,3013,2.8783e+11
86,0,0,51060,851,5.0269e-12,3.0161e-10,2.5667e-07,-1854213,2097152,5.4532e+10,1.9563e+11,3.7647e+10,3078.7,2.8781e+11
86,1,0,51120,852,5.0269e-12,3.0161e-10,2.5697e-07,-1854143,2097152,5.4512e+10,1.957e+11,3.7588e+10,3265.2,2.878e+11
86,2,0,51180,853,5.0269e-12,3.0161e-10,2.5728e-07,-1854072,2097152,5.4482e+10,1.9578e+11,3.7537e+10,3603.8,2.878e+11
86,3,0,51240,854,5.0269e-12,3.0161e-10,2.5758e-07,-1854003,2097152,5.4441e+10,1.9585e+11,3.7492e+10,4046.7,2.8778e+11
86,4,0,51300,855,5.0269e-12,3.0161e-10,2.5788e-07,-1853932,2097152,5.4392e+10,1.9592e+11,3.746e+10,4483.2,2.8778e+11
86,5,0,51360,856,5.0269e-12,3.0161e-10,2.5818e-07,-1853853,2097152,5.4333e+10,1.96e+11,3.7444e+10,4937.9,2.8778e+11
86,6,0,51420,857,5.0269e-12,3.0161e-10,2.5848e-07,-1853794,2097152,5.4267e+10,1.9607e+11,3.7429e+10,5351.2,2.8777e+11
